 ,Area,Mean,Min,Max,Perim.
1,23.196,255,255,255,16.719
2,14.175,255,255,255,13.508
3,1113.402,255,255,255,131.159
4,30.928,255,255,255,19.930
5,33.505,255,255,255,22.865
6,20.619,255,255,255,17.109
7,132.732,255,255,255,45.455
8,27.062,255,255,255,18.714
9,74.742,255,255,255,33.163
10,54.124,255,255,255,26.466
11,10.309,255,255,255,11.238
12,627.577,255,255,255,94.786
13,284.794,255,255,255,66.050
14,96.649,255,255,255,37.703
15,38.660,255,255,255,24.471
16,393.041,255,255,255,78.067
17,23.196,255,255,255,18.049
18,18.041,255,255,255,15.779
19,36.082,255,255,255,23.806
20,173.969,255,255,255,50.936
21,33.505,255,255,255,22.200
22,92.784,255,255,255,37.979
23,148.196,255,255,255,48.001
24,123.711,255,255,255,42.520
25,30.928,255,255,255,20.595
26,90.206,255,255,255,37.038
27,149.485,255,255,255,47.060
28,162.371,255,255,255,50.271
29,92.784,255,255,255,37.314
30,64.433,255,255,255,31.282
31,19.330,255,255,255,16.719
32,85.052,255,255,255,33.552
33,57.990,255,255,255,29.287
34,60.567,255,255,255,29.011
35,33.505,255,255,255,22.865
36,14.175,255,255,255,12.568
37,68.299,255,255,255,29.676
38,286.082,255,255,255,65.774
39,41.237,255,255,255,25.136
40,12.887,255,255,255,13.233
41,12.887,255,255,255,12.568
42,10.309,255,255,255,10.962
43,86.340,255,255,255,33.828
44,226.804,255,255,255,58.963
45,63.144,255,255,255,31.282
46,658.505,255,255,255,97.056
47,60.567,255,255,255,28.071
48,25.773,255,255,255,19.654
49,117.268,255,255,255,42.795
50,217.784,255,255,255,56.142
51,297.680,255,255,255,65.774
52,2206.186,255,255,255,178.333
53,42.526,255,255,255,24.471
54,95.361,255,255,255,37.979
55,27.062,255,255,255,19.930
56,30.928,255,255,255,20.595
57,43.814,255,255,255,25.136
58,182.990,255,255,255,53.206
59,10.309,255,255,255,12.568
60,104.381,255,255,255,37.703
61,91.495,255,255,255,36.373
62,104.381,255,255,255,39.309
63,33.505,255,255,255,21.260
64,91.495,255,255,255,34.768
65,24.485,255,255,255,18.049
66,20.619,255,255,255,15.779
67,16.753,255,255,255,14.173
68,11.598,255,255,255,12.568
69,23.196,255,255,255,18.989
70,64.433,255,255,255,29.676
71,15.464,255,255,255,13.508
72,11.598,255,255,255,12.568
73,36.082,255,255,255,22.865
74,14.175,255,255,255,13.508
75,280.928,255,255,255,63.504
76,24.485,255,255,255,18.049
77,42.526,255,255,255,23.806
78,70.876,255,255,255,32.498
79,21.907,255,255,255,17.384
80,18.041,255,255,255,14.838
81,87.629,255,255,255,33.828
82,947.165,255,255,255,119.646
83,30.928,255,255,255,19.654
84,21.907,255,255,255,16.719
85,11.598,255,255,255,11.903
86,11.598,255,255,255,11.903
87,14.175,255,255,255,14.173
88,106.959,255,255,255,37.703
89,16.753,255,255,255,14.838
90,27.062,255,255,255,19.654
91,19.330,255,255,255,16.719
92,795.103,255,255,255,108.408
93,18.041,255,255,255,14.173
94,33.505,255,255,255,21.535
95,113.402,255,255,255,41.579
96,10.309,255,255,255,10.962
97,23.196,255,255,255,18.989
98,48.969,255,255,255,27.406
99,48.969,255,255,255,27.406
100,25.773,255,255,255,19.930
101,11.598,255,255,255,12.843
102,18.041,255,255,255,15.779
103,202.320,255,255,255,53.206
