 ,Area,Mean,Min,Max,Perim.
1,203.220,255,255,255,53.842
2,46.186,255,255,255,26.387
3,87.094,255,255,255,36.529
4,47.506,255,255,255,24.763
5,468.461,255,255,255,83.872
6,51.465,255,255,255,25.436
7,62.022,255,255,255,28.685
8,65.980,255,255,255,31.261
9,428.873,255,255,255,81.459
10,133.281,255,255,255,42.470
11,221.694,255,255,255,55.466
12,58.063,255,255,255,27.733
13,724.466,255,255,255,102.415
14,46.186,255,255,255,24.763
15,96.331,255,255,255,38.153
16,87.094,255,255,255,33.280
17,4990.763,255,255,255,276.264
18,21.114,255,255,255,17.592
19,104.249,255,255,255,38.432
20,308.789,255,255,255,65.887
21,23.753,255,255,255,16.919
22,56.743,255,255,255,28.685
23,15.835,255,255,255,13.669
24,124.043,255,255,255,42.075
25,213.777,255,255,255,54.793
26,105.569,255,255,255,40.451
27,2457.113,255,255,255,194.805
28,2284.244,255,255,255,181.135
29,894.695,255,255,255,117.431
30,154.394,255,255,255,45.325
31,25.073,255,255,255,17.592
32,2856.954,255,255,255,201.813
33,10.557,255,255,255,10.420
34,1962.259,255,255,255,174.243
35,653.207,255,255,255,97.820
36,4939.298,255,255,255,273.015
37,199.261,255,255,255,50.871
38,18.475,255,255,255,15.967
39,59.382,255,255,255,27.733
40,63.341,255,255,255,29.636
41,36.949,255,255,255,21.792
42,43.547,255,255,255,23.811
43,60.702,255,255,255,28.685
44,777.250,255,255,255,107.289
45,368.171,255,255,255,75.749
46,10.557,255,255,255,12.045
47,160.992,255,255,255,45.325
48,11.876,255,255,255,12.718
49,47.506,255,255,255,26.387
50,275.798,255,255,255,62.359
51,3354.447,255,255,255,223.047
52,80.496,255,255,255,33.280
53,42.228,255,255,255,23.138
54,95.012,255,255,255,36.135
55,6335.445,255,255,255,309.890
56,7672.209,255,255,255,339.805
57,208.498,255,255,255,53.842
58,7533.650,255,255,255,340.641
59,795.724,255,255,255,108.356
60,81.816,255,255,255,34.510
61,167.590,255,255,255,48.574
62,610.979,255,255,255,93.620
63,420.955,255,255,255,79.671
64,347.057,255,255,255,69.530
65,5600.422,255,255,255,288.145
66,7362.101,255,255,255,330.336
67,6269.464,255,255,255,302.488
68,13.196,255,255,255,14.342
69,907.891,255,255,255,112.951
70,815.519,255,255,255,105.780
71,4472.156,255,255,255,263.104
72,1166.535,255,255,255,133.513
73,68.620,255,255,255,32.213
74,1976.775,255,255,255,171.666
75,116.126,255,255,255,39.778
76,7305.358,255,255,255,334.489
77,3564.265,255,255,255,229.151
78,50.145,255,255,255,26.387
79,72.579,255,255,255,30.982
80,50.145,255,255,255,27.060
81,135.920,255,255,255,44.652
82,91.053,255,255,255,34.904
83,6592.769,255,255,255,318.176
84,332.542,255,255,255,69.809
85,60.702,255,255,255,28.685
86,4365.268,255,255,255,257.048
87,248.087,255,255,255,60.340
88,26.392,255,255,255,17.592
89,92.373,255,255,255,34.231
90,259.963,255,255,255,61.013
91,80.496,255,255,255,32.607
92,14.516,255,255,255,14.342
93,153.075,255,255,255,48.852
94,22.433,255,255,255,16.640
95,3428.345,255,255,255,229.151
96,60.702,255,255,255,28.685
97,296.912,255,255,255,64.262
98,97.651,255,255,255,37.202
99,98.971,255,255,255,35.577
100,2746.107,255,255,255,205.619
101,2236.738,255,255,255,180.856
102,12115.334,255,255,255,425.581
103,1580.892,255,255,255,153.287
104,96.331,255,255,255,36.529
105,18.475,255,255,255,16.919
106,38.269,255,255,255,22.186
107,72.579,255,255,255,33.280
108,96.331,255,255,255,35.183
109,6996.569,255,255,255,321.146
110,3661.916,255,255,255,236.601
111,36.949,255,255,255,24.090
112,3523.357,255,255,255,228.873
113,10.557,255,255,255,10.420
114,36.949,255,255,255,22.465
115,83.135,255,255,255,35.183
116,100.290,255,255,255,37.481
117,6889.681,255,255,255,319.522
118,6306.413,255,255,255,299.517
119,419.636,255,255,255,75.355
120,15.835,255,255,255,14.342
121,1035.893,255,255,255,125.948
122,109.528,255,255,255,41.124
