 ,Area,Mean,Min,Max,Perim.
1,13.196,255,255,255,14.342
2,22.433,255,255,255,17.870
3,55.424,255,255,255,29.358
4,35.629,255,255,255,23.138
5,26.392,255,255,255,19.889
6,88.414,255,255,255,34.231
7,47.506,255,255,255,23.811
8,19.794,255,255,255,15.967
9,27.712,255,255,255,20.562
10,18.475,255,255,255,15.294
11,27.712,255,255,255,18.543
12,265.241,255,255,255,61.686
13,22.433,255,255,255,17.592
14,23.753,255,255,255,19.216
15,10534.442,255,255,255,406.643
16,265.241,255,255,255,61.013
17,27.712,255,255,255,19.889
18,618.897,255,255,255,91.438
19,9016.891,255,255,255,375.940
20,2717.076,255,255,255,200.072
21,645.289,255,255,255,97.426
22,213.777,255,255,255,54.515
23,362.893,255,255,255,70.203
24,4234.627,255,255,255,247.137
25,43.547,255,255,255,24.090
26,270.520,255,255,255,61.686
27,117.445,255,255,255,40.730
28,89.733,255,255,255,36.135
29,63.341,255,255,255,29.636
30,25.073,255,255,255,17.592
31,393.244,255,255,255,74.404
32,68.620,255,255,255,32.607
33,414.357,255,255,255,77.653
34,1987.332,255,255,255,170.042
35,2929.533,255,255,255,205.062
36,2982.317,255,255,255,214.694
37,131.961,255,255,255,42.748
38,771.971,255,255,255,103.482
39,166.271,255,255,255,48.968
40,1926.630,255,255,255,166.677
41,13481.130,255,255,255,460.158
42,91.053,255,255,255,34.231
43,52.784,255,255,255,26.387
44,134.600,255,255,255,43.700
45,316.706,255,255,255,65.887
46,1464.766,255,255,255,145.558
47,87.094,255,255,255,32.886
48,44.867,255,255,255,25.714
49,79.177,255,255,255,31.934
50,170.230,255,255,255,51.150
51,39.588,255,255,255,21.514
52,47.506,255,255,255,25.436
53,768.013,255,255,255,105.107
54,7164.159,255,255,255,325.857
55,77.857,255,255,255,31.261
56,120.084,255,255,255,41.681
57,73.898,255,255,255,31.261
58,158.353,255,255,255,48.574
59,112.167,255,255,255,40.730
60,3718.659,255,255,255,228.200
61,75.218,255,255,255,31.655
62,5390.604,255,255,255,282.878
63,4439.166,255,255,255,259.345
64,143.837,255,255,255,45.325
65,98.971,255,255,255,35.577
66,4939.298,255,255,255,269.766
67,8619.689,255,255,255,366.750
68,2577.197,255,255,255,198.054
69,336.500,255,255,255,72.385
70,38.269,255,255,255,23.138
71,30.351,255,255,255,20.841
72,105.569,255,255,255,38.432
73,76.537,255,255,255,33.280
74,473.740,255,255,255,84.430
75,10.557,255,255,255,11.372
76,83.135,255,255,255,34.510
77,6109.792,255,255,255,300.815
78,73.898,255,255,255,31.261
79,386.646,255,255,255,73.731
80,294.273,255,255,255,64.262
81,658.485,255,255,255,98.772
82,158.353,255,255,255,45.998
83,18.475,255,255,255,14.342
84,9052.520,255,255,255,372.018
85,22.433,255,255,255,17.592
86,36.949,255,255,255,22.465
87,42.228,255,255,255,22.465
88,10.557,255,255,255,12.045
89,121.404,255,255,255,40.451
90,6084.719,255,255,255,295.942
91,59.382,255,255,255,27.060
92,174.188,255,255,255,51.150
93,23.753,255,255,255,17.592
94,14.516,255,255,255,12.718
95,946.160,255,255,255,120.401
96,374.769,255,255,255,73.058
97,1476.643,255,255,255,148.134
98,748.219,255,255,255,102.415
99,624.175,255,255,255,93.620
100,48.826,255,255,255,25.436
101,117.445,255,255,255,39.778
102,298.232,255,255,255,65.887
103,882.819,255,255,255,111.327
104,109.528,255,255,255,38.153
105,29.031,255,255,255,18.937
106,174.188,255,255,255,48.574
107,199.261,255,255,255,53.169
108,102.930,255,255,255,39.778
109,3134.072,255,255,255,212.512
110,29.031,255,255,255,18.543
111,1474.004,255,255,255,148.134
112,22.433,255,255,255,16.919
113,172.869,255,255,255,49.247
114,38.269,255,255,255,23.138
115,21.114,255,255,255,15.294
116,84.455,255,255,255,33.280
117,1001.584,255,255,255,120.122
118,62.022,255,255,255,30.309
119,106.888,255,255,255,38.153
120,139.879,255,255,255,43.979
121,47.506,255,255,255,24.763
122,104.249,255,255,255,38.826
123,98.971,255,255,255,36.808
124,73.898,255,255,255,30.704
125,782.528,255,255,255,106.337
126,13.196,255,255,255,12.045
