 ,Area,Mean,Min,Max,Perim.
1,42.228,255,255,255,23.811
2,223.014,255,255,255,56.024
3,91.053,255,255,255,35.577
4,17.155,255,255,255,13.669
5,14.516,255,255,255,13.669
6,50.145,255,255,255,27.339
7,32.990,255,255,255,21.514
8,120.084,255,255,255,41.403
9,490.895,255,255,255,87.121
10,1227.237,255,255,255,138.271
11,473.740,255,255,255,85.776
12,14.516,255,255,255,13.669
13,58.063,255,255,255,27.733
14,3112.959,255,255,255,219.567
15,77.857,255,255,255,32.607
16,54.104,255,255,255,28.963
17,29.031,255,255,255,18.543
18,13.196,255,255,255,13.669
19,14.516,255,255,255,13.669
20,13.196,255,255,255,12.718
21,64.661,255,255,255,28.685
22,44.867,255,255,255,24.484
23,453.946,255,255,255,83.478
24,180.786,255,255,255,53.169
25,69.939,255,255,255,30.309
26,55.424,255,255,255,27.060
27,157.034,255,255,255,48.016
28,219.055,255,255,255,58.437
29,174.188,255,255,255,49.247
30,183.426,255,255,255,50.592
31,184.745,255,255,255,52.775
32,77.857,255,255,255,33.953
33,64.661,255,255,255,30.031
34,19.794,255,255,255,15.294
35,76.537,255,255,255,33.558
36,35.629,255,255,255,22.186
37,950.119,255,255,255,118.498
38,50.145,255,255,255,26.109
39,2508.577,255,255,255,197.381
40,34.310,255,255,255,20.841
41,31.671,255,255,255,20.841
42,109.528,255,255,255,38.432
43,10.557,255,255,255,10.420
44,63.341,255,255,255,29.358
45,68.620,255,255,255,30.704
46,14.516,255,255,255,13.669
47,32.990,255,255,255,20.841
48,278.438,255,255,255,65.608
49,27.712,255,255,255,20.168
50,109.528,255,255,255,41.124
51,1093.956,255,255,255,125.948
52,15.835,255,255,255,14.621
53,48.826,255,255,255,24.763
54,157.034,255,255,255,45.998
55,19.794,255,255,255,17.592
56,19.794,255,255,255,16.246
57,31.671,255,255,255,21.792
58,63.341,255,255,255,28.406
59,167.590,255,255,255,48.016
60,1803.906,255,255,255,165.284
61,51.465,255,255,255,25.714
62,1417.260,255,255,255,148.413
63,77.857,255,255,255,34.904
64,327.263,255,255,255,70.760
65,43.547,255,255,255,23.811
66,19.794,255,255,255,16.246
67,23.753,255,255,255,16.919
68,52.784,255,255,255,27.060
69,19.794,255,255,255,15.967
70,38.269,255,255,255,24.090
71,311.428,255,255,255,69.136
72,418.316,255,255,255,80.229
73,822.117,255,255,255,110.932
74,51.465,255,255,255,26.666
75,54.104,255,255,255,26.387
76,114.806,255,255,255,42.354
77,71.259,255,255,255,30.982
78,188.704,255,255,255,53.447
79,68.620,255,255,255,30.982
80,117.445,255,255,255,39.778
81,587.226,255,255,255,91.995
82,91.053,255,255,255,34.904
83,109.528,255,255,255,38.826
84,839.272,255,255,255,114.345
85,13.196,255,255,255,14.342
86,555.556,255,255,255,91.322
87,71.259,255,255,255,30.309
88,76.537,255,255,255,33.558
89,60.702,255,255,255,29.358
90,18.475,255,255,255,15.294
91,48.826,255,255,255,26.387
92,30.351,255,255,255,19.889
93,453.946,255,255,255,82.526
94,27.712,255,255,255,20.841
95,42.228,255,255,255,23.138
96,117.445,255,255,255,42.748
97,21.114,255,255,255,15.688
98,357.614,255,255,255,70.203
99,124.043,255,255,255,41.124
100,163.632,255,255,255,48.574
101,19.794,255,255,255,17.592
102,81.816,255,255,255,34.231
103,242.808,255,255,255,58.715
104,259.963,255,255,255,61.292
105,97.651,255,255,255,36.250
106,56.743,255,255,255,29.636
107,26.392,255,255,255,19.216
108,32.990,255,255,255,22.465
109,46.186,255,255,255,24.763
110,51.465,255,255,255,27.060
111,21.114,255,255,255,17.592
112,79.177,255,255,255,31.934
113,2883.347,255,255,255,210.214
114,77.857,255,255,255,31.934
115,21.114,255,255,255,16.640
116,22.433,255,255,255,16.919
117,40.908,255,255,255,23.811
118,38.269,255,255,255,23.417
119,18.475,255,255,255,14.342
120,63.341,255,255,255,31.261
121,1096.595,255,255,255,129.870
