 ,Area,Mean,Min,Max,Perim.
1,64.661,255,255,255,28.685
2,1508.314,255,255,255,151.499
3,1945.104,255,255,255,173.454
4,85.775,255,255,255,34.510
5,36.949,255,255,255,24.090
6,65.980,255,255,255,31.261
7,87.094,255,255,255,33.674
8,269.200,255,255,255,60.734
9,690.156,255,255,255,101.742
10,40.908,255,255,255,24.484
11,54.104,255,255,255,26.109
12,6.598,255,255,255,8.796
13,1435.735,255,255,255,147.461
14,1778.833,255,255,255,160.179
15,58.063,255,255,255,27.339
16,6.598,255,255,255,8.796
17,25.073,255,255,255,17.592
18,22.433,255,255,255,16.919
19,9.237,255,255,255,10.420
20,30.351,255,255,255,19.495
21,32.990,255,255,255,20.168
22,58.063,255,255,255,28.685
23,44.867,255,255,255,24.763
24,35.629,255,255,255,20.841
25,9.237,255,255,255,11.093
26,7.918,255,255,255,10.420
27,211.138,255,255,255,54.120
28,522.565,255,255,255,89.813
29,7.918,255,255,255,10.420
30,1192.927,255,255,255,134.349
31,116.126,255,255,255,39.778
32,292.953,255,255,255,66.165
33,5.278,255,255,255,8.796
34,3972.024,255,255,255,243.773
35,22.433,255,255,255,18.264
36,54.104,255,255,255,27.060
37,131.961,255,255,255,41.124
38,21.114,255,255,255,16.246
39,101.610,255,255,255,39.105
40,314.067,255,255,255,67.511
41,79.177,255,255,255,34.231
42,9.237,255,255,255,12.045
43,1338.084,255,255,255,144.328
44,21.114,255,255,255,15.967
45,10.557,255,255,255,12.045
46,5501.452,255,255,255,292.625
47,124.043,255,255,255,40.451
48,26.392,255,255,255,18.543
49,200.581,255,255,255,52.890
50,201.900,255,255,255,55.745
51,55.424,255,255,255,28.685
52,3020.586,255,255,255,214.136
53,88.414,255,255,255,35.856
54,588.546,255,255,255,95.523
55,7.918,255,255,255,10.420
56,220.375,255,255,255,56.697
57,18.475,255,255,255,15.294
58,92.373,255,255,255,35.183
59,15.835,255,255,255,13.669
60,6.598,255,255,255,8.796
61,64.661,255,255,255,28.685
62,3153.866,255,255,255,222.538
63,9.237,255,255,255,12.045
64,22.433,255,255,255,16.640
65,168.910,255,255,255,48.295
66,17.155,255,255,255,15.967
67,2300.079,255,255,255,188.701
68,52.784,255,255,255,27.339
69,279.757,255,255,255,64.541
70,26.392,255,255,255,19.216
71,18.475,255,255,255,15.294
72,13.196,255,255,255,14.342
73,42.228,255,255,255,23.811
74,9324.360,255,255,255,382.159
75,4465.558,255,255,255,256.212
76,68.620,255,255,255,30.309
77,914.489,255,255,255,119.728
78,102.930,255,255,255,38.432
