 ,Area,Mean,Min,Max,Perim.
1,19.561,255,255,255,16.150
2,37.817,255,255,255,22.332
3,53.465,255,255,255,25.285
4,442.068,255,255,255,79.754
5,457.717,255,255,255,79.477
6,545.087,255,255,255,91.957
7,509.878,255,255,255,86.883
8,112.147,255,255,255,38.597
9,26.081,255,255,255,19.379
10,46.945,255,255,255,24.616
11,59.986,255,255,255,29.461
12,29.993,255,255,255,21.386
13,10.432,255,255,255,11.974
14,9582.056,255,255,255,377.337
15,29.993,255,255,255,19.771
16,19.561,255,255,255,15.204
17,70.418,255,255,255,30.799
18,10018.909,255,255,255,376.505
19,228.206,255,255,255,56.361
20,216.470,255,255,255,54.746
21,46.945,255,255,255,24.339
22,44.337,255,255,255,23.001
23,11.736,255,255,255,11.974
24,16.952,255,255,255,13.589
25,10968.247,255,255,255,400.061
26,331.225,255,255,255,66.834
27,11.736,255,255,255,11.974
28,906.305,255,255,255,118.628
29,20.865,255,255,255,16.818
30,135.620,255,255,255,43.441
31,11.736,255,255,255,11.974
32,13.040,255,255,255,11.974
33,10.432,255,255,255,11.305
34,33.905,255,255,255,21.663
35,19.561,255,255,255,15.872
36,19.561,255,255,255,15.204
37,70.418,255,255,255,32.414
38,18.257,255,255,255,15.872
39,11.736,255,255,255,11.028
40,9632.914,255,255,255,379.620
41,28.689,255,255,255,19.771
42,22.169,255,255,255,15.872
43,32.601,255,255,255,20.717
44,39.121,255,255,255,23.001
45,58.682,255,255,255,30.130
46,43.033,255,255,255,23.947
47,43.033,255,255,255,23.670
48,39.121,255,255,255,23.947
49,19.561,255,255,255,15.872
50,279.064,255,255,255,63.882
51,29.993,255,255,255,19.102
52,159.092,255,255,255,46.394
53,508.574,255,255,255,84.599
54,195.605,255,255,255,55.138
55,13.040,255,255,255,13.589
56,56.074,255,255,255,27.846
57,183.869,255,255,255,52.185
58,151.268,255,255,255,47.617
59,13.040,255,255,255,12.643
60,22.169,255,255,255,16.818
61,108.235,255,255,255,37.928
62,18.257,255,255,255,15.204
63,1287.084,255,255,255,138.237
64,543.783,255,255,255,89.559
65,16.952,255,255,255,13.589
66,22.169,255,255,255,18.156
67,15.648,255,255,255,13.589
68,475.973,255,255,255,84.991
69,42257.286,255,255,255,813.156
70,56.074,255,255,255,28.123
71,9545.543,255,255,255,369.654
72,19.561,255,255,255,15.204
73,63.898,255,255,255,28.515
74,13340.288,255,255,255,441.218
75,3912.108,255,255,255,238.431
76,126.491,255,255,255,40.880
77,66.506,255,255,255,28.907
78,28.689,255,255,255,18.156
79,252.983,255,255,255,59.983
80,10.432,255,255,255,11.305
81,11.736,255,255,255,12.643
82,44.337,255,255,255,24.616
83,9361.674,255,255,255,370.208
84,9104.779,255,255,255,365.363
85,10.432,255,255,255,11.974
86,46.945,255,255,255,24.616
87,18.257,255,255,255,14.257
88,24.777,255,255,255,19.102
89,209.950,255,255,255,54.192
90,10.432,255,255,255,11.974
91,15.648,255,255,255,13.589
92,80.850,255,255,255,34.975
93,1176.240,255,255,255,132.723
94,130.404,255,255,255,40.880
95,27.385,255,255,255,18.156
96,168.221,255,255,255,50.570
97,46.945,255,255,255,24.339
98,19.561,255,255,255,14.926
99,138.228,255,255,255,43.441
100,70.418,255,255,255,30.407
101,28.689,255,255,255,19.771
102,15.648,255,255,255,14.257
103,156.484,255,255,255,45.725
104,8733.129,255,255,255,367.809
105,15.648,255,255,255,13.589
106,876.312,255,255,255,114.175
107,18.257,255,255,255,15.204
108,14.344,255,255,255,14.535
109,513.790,255,255,255,84.045
110,237.335,255,255,255,59.314
111,698.963,255,255,255,98.971
112,11.736,255,255,255,12.920
113,43.033,255,255,255,23.947
114,22.169,255,255,255,17.487
115,221.686,255,255,255,55.807
116,89.978,255,255,255,34.698
117,83.458,255,255,255,33.752
118,1618.309,255,255,255,157.501
119,372.954,255,255,255,74.240
120,6728.826,255,255,255,311.171
121,37.817,255,255,255,22.055
122,16.952,255,255,255,15.204
123,16943.340,255,255,255,490.795
124,589.424,255,255,255,93.457
125,20.865,255,255,255,16.818
126,15684.945,255,255,255,473.470
127,20.865,255,255,255,16.818
128,11021.712,255,255,255,404.906
129,18.257,255,255,255,15.204
130,178.653,255,255,255,49.347
131,63.898,255,255,255,29.184
132,57.378,255,255,255,26.900
133,87.370,255,255,255,34.029
134,24.777,255,255,255,18.433
