 ,Area,Mean,Min,Max,Perim.
1,3304,255,255,255,218.794
2,326,255,255,255,67.012
3,11261,255,255,255,410.274
4,14,255,255,255,13.071
5,119,255,255,255,40.042
6,35,255,255,255,21.556
7,8826,255,255,255,354.676
8,108,255,255,255,37.456
9,96,255,255,255,35.799
10,61,255,255,255,28.042
11,41,255,255,255,23.799
12,253,255,255,255,61.941
13,15,255,255,255,13.899
14,21,255,255,255,16.142
15,804,255,255,255,104.912
16,98,255,255,255,35.456
17,76,255,255,255,32.870
18,4790,255,255,255,272.250
19,49,255,255,255,26.971
20,21,255,255,255,18.142
21,13,255,255,255,13.899
22,1054,255,255,255,122.368
23,33,255,255,255,20.971
24,339,255,255,255,69.012
25,71,255,255,255,31.213
26,2132,255,255,255,175.238
27,75,255,255,255,32.627
28,30,255,255,255,20.142
29,166,255,255,255,47.113
30,324,255,255,255,66.527
31,184,255,255,255,51.698
32,109,255,255,255,38.042
33,548,255,255,255,86.912
34,2606,255,255,255,195.480
35,109,255,255,255,37.213
36,21,255,255,255,16.142
37,1332,255,255,255,135.782
38,42,255,255,255,23.556
39,52,255,255,255,25.556
40,374,255,255,255,71.497
41,44,255,255,255,23.556
42,307,255,255,255,64.770
43,5728,255,255,255,283.078
44,60,255,255,255,28.385
45,40,255,255,255,22.971
46,158,255,255,255,45.698
47,134,255,255,255,42.870
48,455,255,255,255,78.669
49,3296,255,255,255,223.179
50,889,255,255,255,112.811
51,25,255,255,255,17.314
52,3587,255,255,255,232.794
53,491,255,255,255,81.841
54,32,255,255,255,19.556
55,12,255,255,255,12.485
56,219,255,255,255,56.527
57,468,255,255,255,83.983
58,32,255,255,255,20.971
59,6231,255,255,255,295.907
60,97,255,255,255,36.284
61,95,255,255,255,35.213
62,189,255,255,255,51.355
63,2201,255,255,255,179.095
64,32,255,255,255,20.142
65,3255,255,255,255,213.480
66,108,255,255,255,37.213
67,34,255,255,255,21.556
68,7744,255,255,255,335.605
69,299,255,255,255,63.355
70,56,255,255,255,27.556
71,347,255,255,255,69.012
72,2794,255,255,255,196.167
73,209,255,255,255,57.012
74,29,255,255,255,18.728
75,52,255,255,255,28.385
76,1090,255,255,255,123.296
77,353,255,255,255,74.184
78,204,255,255,255,52.870
79,34,255,255,255,22.385
80,560,255,255,255,87.841
81,185,255,255,255,49.456
82,532,255,255,255,84.426
83,72,255,255,255,31.213
84,6837,255,255,255,313.120
85,9479,255,255,255,370.919
86,737,255,255,255,99.983
87,51,255,255,255,24.971
88,419,255,255,255,75.012
89,107,255,255,255,36.627
90,746,255,255,255,102.569
91,219,255,255,255,53.941
92,8394,255,255,255,343.948
93,1571,255,255,255,147.196
94,23,255,255,255,16.728
95,1259,255,255,255,133.539
96,170,255,255,255,48.870
97,143,255,255,255,43.456
98,4251,255,255,255,246.108
99,3630,255,255,255,234.108
100,58,255,255,255,28.042
101,4904,255,255,255,264.593
102,15,255,255,255,13.314
103,104,255,255,255,37.213
104,648,255,255,255,97.154
105,8724,255,255,255,354.333
106,186,255,255,255,52.284
107,95,255,255,255,35.456
108,449,255,255,255,78.669
109,99,255,255,255,35.213
110,116,255,255,255,38.627
111,69,255,255,255,29.556
112,172,255,255,255,48.284
113,11945,255,255,255,418.375
114,61,255,255,255,28.142
115,99,255,255,255,37.456
116,382,255,255,255,72.770
117,57,255,255,255,28.042
118,3456,255,255,255,221.137
119,1670,255,255,255,154.024
120,2616,255,255,255,191.823
121,873,255,255,255,109.740
122,38,255,255,255,21.556
123,301,255,255,255,64.184
124,885,255,255,255,112.711
125,5079,255,255,255,269.179
126,88,255,255,255,35.456
127,12601,255,255,255,422.032
128,48,255,255,255,24.385
129,465,255,255,255,79.841
130,219,255,255,255,54.284
131,8309,255,255,255,345.262
132,1758,255,255,255,155.439
133,10144,255,255,255,390.718
134,6443,255,255,255,300.735
135,481,255,255,255,82.083
136,1999,255,255,255,165.924
137,51,255,255,255,25.799
138,392,255,255,255,74.426
139,377,255,255,255,71.355
140,11083,255,255,255,396.090
141,5958,255,255,255,290.978
142,14,255,255,255,13.899
143,7621,255,255,255,334.534
144,11,255,255,255,11.899
145,493,255,255,255,84.669
146,119,255,255,255,40.627
147,21,255,255,255,17.314
148,56,255,255,255,26.142
