 ,Area,Mean,Min,Max,Perim.
1,5.083,255,255,255,8.632
2,10864.304,255,255,255,396.094
3,13.979,255,255,255,13.414
4,26.687,255,255,255,17.924
5,80.062,255,255,255,32.932
6,2089.240,255,255,255,173.246
7,556.622,255,255,255,89.345
8,259.249,255,255,255,60.422
9,12.708,255,255,255,13.414
10,10139.932,255,255,255,388.444
11,200.791,255,255,255,52.837
12,5.083,255,255,255,6.377
13,11.437,255,255,255,12.754
14,7339.029,255,255,255,326.701
15,369.811,255,255,255,72.629
16,30.500,255,255,255,19.518
17,1317.848,255,255,255,140.588
18,1354.702,255,255,255,142.729
19,33.042,255,255,255,20.452
20,63.541,255,255,255,30.678
21,330.415,255,255,255,69.714
22,71.166,255,255,255,30.404
23,1207.286,255,255,255,136.739
24,174.103,255,255,255,51.243
25,162.666,255,255,255,46.734
26,22.875,255,255,255,16.329
27,5.083,255,255,255,7.971
28,1513.555,255,255,255,144.823
29,182.999,255,255,255,51.790
30,138.520,255,255,255,45.413
31,50.833,255,255,255,25.895
32,123.270,255,255,255,39.970
33,121.999,255,255,255,41.564
34,8764.897,255,255,255,358.153
35,43.208,255,255,255,24.027
36,54.646,255,255,255,28.150
37,2316.718,255,255,255,187.982
38,29.229,255,255,255,19.518
39,26.687,255,255,255,18.858
40,96.583,255,255,255,35.187
41,29.229,255,255,255,19.791
42,162.666,255,255,255,47.667
43,1650.805,255,255,255,159.445
44,7313.612,255,255,255,331.758
45,24.146,255,255,255,18.858
46,5159.559,255,255,255,270.129
47,48.291,255,255,255,25.895
48,11.437,255,255,255,11.820
49,12.708,255,255,255,12.754
50,420.644,255,255,255,80.713
51,7.625,255,255,255,8.632
52,119.458,255,255,255,41.951
53,8.896,255,255,255,11.160
54,832.392,255,255,255,112.712
55,5.083,255,255,255,8.632
56,7830.839,255,255,255,335.606
57,6.354,255,255,255,8.632
58,6007.201,255,255,255,293.929
59,224.936,255,255,255,57.620
60,7.625,255,255,255,8.632
61,106.750,255,255,255,38.102
62,217.311,255,255,255,57.893
63,765.038,255,255,255,104.080
64,15.250,255,255,255,13.141
65,53.375,255,255,255,27.489
66,115.645,255,255,255,39.309
67,8.896,255,255,255,10.886
68,41.937,255,255,255,25.621
69,393.957,255,255,255,75.544
70,6.354,255,255,255,8.632
71,25.417,255,255,255,18.197
72,31.771,255,255,255,20.178
73,17.792,255,255,255,15.669
74,20.333,255,255,255,16.329
75,36.854,255,255,255,21.386
76,113.104,255,255,255,39.970
77,10631.742,255,255,255,400.103
78,7346.653,255,255,255,330.050
79,17.792,255,255,255,16.329
80,10.167,255,255,255,12.481
81,22.875,255,255,255,16.329
82,116.916,255,255,255,39.423
83,57.187,255,255,255,29.083
84,7.625,255,255,255,9.566
85,5083.310,255,255,255,276.553
86,5.083,255,255,255,8.632
87,5.083,255,255,255,6.377
88,119.458,255,255,255,40.630
89,407.936,255,255,255,73.015
90,21.604,255,255,255,16.329
91,72.437,255,255,255,31.065
92,298.644,255,255,255,65.865
93,59.729,255,255,255,28.810
94,4788.478,255,255,255,268.581
95,19.062,255,255,255,15.009
96,12.708,255,255,255,13.414
97,27.958,255,255,255,18.858
98,71.166,255,255,255,30.404
99,1545.326,255,255,255,150.813
100,1565.659,255,255,255,152.134
101,5.083,255,255,255,7.971
102,210.957,255,255,255,54.431
103,9385.061,255,255,255,383.000
104,58.458,255,255,255,26.555
105,27.958,255,255,255,17.924
106,43.208,255,255,255,24.301
107,312.624,255,255,255,67.846
108,6.354,255,255,255,9.566
109,52.104,255,255,255,26.555
110,3985.315,255,255,255,248.903
111,124.541,255,255,255,41.290
112,11.437,255,255,255,11.820
113,5.083,255,255,255,8.632
114,540.102,255,255,255,91.486
115,87.687,255,255,255,36.121
116,26.687,255,255,255,17.924
117,17.792,255,255,255,14.075
118,5.083,255,255,255,6.377
119,157.583,255,255,255,48.328
120,45.750,255,255,255,25.235
121,568.060,255,255,255,93.194
122,7956.651,255,255,255,345.832
123,12.708,255,255,255,12.481
124,1105.620,255,255,255,129.975
125,5.083,255,255,255,7.971
126,15798.927,255,255,255,486.693
127,88.958,255,255,255,36.781
128,21.604,255,255,255,16.603
129,21.604,255,255,255,16.603
130,11.437,255,255,255,11.820
131,125.812,255,255,255,44.205
132,26.687,255,255,255,18.858
133,222.395,255,255,255,54.431
134,7.625,255,255,255,8.632
135,91.500,255,255,255,35.187
136,27.958,255,255,255,19.518
137,17.792,255,255,255,14.075
138,10006.495,255,255,255,379.652
139,67.354,255,255,255,28.810
140,12.708,255,255,255,12.481
141,20.333,255,255,255,15.669
142,7.625,255,255,255,10.226
143,8.896,255,255,255,10.226
144,238.916,255,255,255,58.941
145,45.750,255,255,255,25.895
146,25.417,255,255,255,17.924
147,10835.075,255,255,255,397.575
148,17370.940,255,255,255,503.910
149,8133.296,255,255,255,353.530
150,12.708,255,255,255,11.820
151,8.896,255,255,255,11.820
152,406.665,255,255,255,74.996
153,5451.850,255,255,255,281.288
154,113.104,255,255,255,38.102
155,7430.528,255,255,255,326.588
156,11859.362,255,255,255,418.301
157,48.291,255,255,255,24.027
158,76.250,255,255,255,33.206
159,7192.883,255,255,255,330.437
160,15926.010,255,255,255,482.637
161,7562.694,255,255,255,340.389
162,165.208,255,255,255,46.734
163,6281.700,255,255,255,301.467
164,22.875,255,255,255,16.603
165,13.979,255,255,255,12.481
166,6.354,255,255,255,7.971
167,17.792,255,255,255,16.603
168,1073.849,255,255,255,123.985
