 ,Area,Mean,Min,Max,Perim.
1,54.812,255,255,255,26.241
2,45.677,255,255,255,25.964
3,28.711,255,255,255,19.779
4,344.535,255,255,255,73.323
5,114.845,255,255,255,39.281
6,66.558,255,255,255,29.587
7,447.635,255,255,255,86.362
8,198.369,255,255,255,52.875
9,685.155,255,255,255,107.642
10,383.687,255,255,255,75.885
11,44.372,255,255,255,25.295
12,83.524,255,255,255,34.319
13,22.186,255,255,255,17.494
14,27.406,255,255,255,19.110
15,58.728,255,255,255,29.473
16,31.321,255,255,255,20.725
17,4516.803,255,255,255,266.381
18,476.346,255,255,255,86.640
19,20.881,255,255,255,15.879
20,206.199,255,255,255,55.437
21,2992.496,255,255,255,211.499
22,50.897,255,255,255,27.188
23,190.538,255,255,255,52.206
24,3227.406,255,255,255,229.223
25,37.847,255,255,255,21.787
26,49.592,255,255,255,25.295
27,107.015,255,255,255,39.281
28,39.152,255,255,255,21.395
29,67.863,255,255,255,29.195
30,415.008,255,255,255,77.893
31,87.439,255,255,255,34.042
32,58.728,255,255,255,29.195
33,32.626,255,255,255,20.448
34,60.033,255,255,255,29.473
35,281.892,255,255,255,66.861
36,93.964,255,255,255,36.604
37,74.388,255,255,255,31.088
38,86.134,255,255,255,34.042
39,23.491,255,255,255,18.163
40,2354.323,255,255,255,185.927
41,181.403,255,255,255,48.028
42,224.470,255,255,255,55.160
43,32.626,255,255,255,20.725
44,3474.062,255,255,255,226.546
45,1076.672,255,255,255,132.775
46,357.586,255,255,255,70.092
47,45.677,255,255,255,23.957
48,43.067,255,255,255,23.287
49,3373.573,255,255,255,219.137
50,2958.564,255,255,255,203.651
51,35.237,255,255,255,23.010
52,2463.948,255,255,255,201.805
53,1546.493,255,255,255,158.070
54,22.186,255,255,255,16.825
55,4681.240,255,255,255,258.810
56,26.101,255,255,255,18.163
57,157.912,255,255,255,47.082
58,5892.333,255,255,255,314.132
59,5303.752,255,255,255,289.946
60,130.506,255,255,255,45.466
61,4724.307,255,255,255,278.474
62,27.406,255,255,255,18.441
63,3010.767,255,255,255,218.353
64,118.760,255,255,255,41.174
65,62.643,255,255,255,32.427
66,62.643,255,255,255,30.534
67,318.434,255,255,255,67.415
68,1164.111,255,255,255,142.076
69,133.116,255,255,255,43.736
70,28.711,255,255,255,18.163
71,849.592,255,255,255,108.426
72,69.168,255,255,255,30.811
73,375.856,255,255,255,73.877
74,216.639,255,255,255,54.490
75,1580.424,255,255,255,155.947
76,65.253,255,255,255,30.142
77,75.693,255,255,255,32.035
78,67.863,255,255,255,33.373
79,2360.848,255,255,255,188.996
80,430.669,255,255,255,78.170
81,24.796,255,255,255,18.163
82,245.351,255,255,255,57.052
83,391.517,255,255,255,71.430
84,1092.333,255,255,255,123.359
85,93.964,255,255,255,35.380
86,67.863,255,255,255,29.473
87,373.246,255,255,255,73.046
88,61.338,255,255,255,27.857
89,554.649,255,255,255,88.924
90,43.067,255,255,255,23.010
91,24.796,255,255,255,17.494
92,129.201,255,255,255,41.843
93,117.455,255,255,255,40.227
94,142.251,255,255,255,45.743
95,26.101,255,255,255,17.494
96,53.507,255,255,255,25.295
97,88.744,255,255,255,38.889
98,291.028,255,255,255,62.291
99,117.455,255,255,255,40.896
100,24.796,255,255,255,17.494
101,328.874,255,255,255,69.145
102,36.542,255,255,255,21.003
103,223.165,255,255,255,56.383
104,61.338,255,255,255,30.142
105,33.931,255,255,255,20.725
106,619.902,255,255,255,95.110
107,152.692,255,255,255,45.743
108,27.406,255,255,255,19.110
109,2969.005,255,255,255,213.899
110,1165.416,255,255,255,133.052
111,3785.971,255,255,255,245.818
112,39.152,255,255,255,22.733
113,56.117,255,255,255,28.526
114,28.711,255,255,255,21.117
115,2826.754,255,255,255,208.153
116,279.282,255,255,255,61.622
117,97.879,255,255,255,36.050
118,105.710,255,255,255,38.612
119,23.491,255,255,255,16.825
120,28.711,255,255,255,19.779
121,79.608,255,255,255,32.704
122,3917.781,255,255,255,240.255
123,32.626,255,255,255,21.395
124,2162.480,255,255,255,194.674
125,112.235,255,255,255,38.612
126,327.569,255,255,255,69.815
127,57.423,255,255,255,31.757
128,84.829,255,255,255,33.373
129,95.269,255,255,255,35.380
130,20.881,255,255,255,15.879
131,36.542,255,255,255,22.341
132,63.948,255,255,255,28.526
133,3098.206,255,255,255,209.329
134,36.542,255,255,255,23.010
135,30.016,255,255,255,21.117
136,48.287,255,255,255,25.295
137,2460.033,255,255,255,189.942
138,139.641,255,255,255,44.797
139,49.592,255,255,255,24.626
140,40.457,255,255,255,24.626
141,36.542,255,255,255,23.010
142,5337.684,255,255,255,279.421
143,27.406,255,255,255,18.163
144,31.321,255,255,255,22.341
145,66.558,255,255,255,30.534
146,3806.852,255,255,255,231.393
147,43.067,255,255,255,23.679
148,36.542,255,255,255,21.395
149,70.473,255,255,255,31.757
150,4600.326,255,255,255,257.749
151,2379.119,255,255,255,182.418
152,43.067,255,255,255,23.010
153,23.491,255,255,255,18.441
154,97.879,255,255,255,36.996
155,2829.364,255,255,255,205.037
156,33.931,255,255,255,20.448
157,97.879,255,255,255,40.227
158,296.248,255,255,255,67.138
159,71.778,255,255,255,30.142
160,44.372,255,255,255,23.957
161,99.184,255,255,255,40.227
162,6099.837,255,255,255,321.264
163,3813.377,255,255,255,251.401
164,120.065,255,255,255,41.174
165,3827.732,255,255,255,235.408
166,3082.545,255,255,255,208.660
167,203.589,255,255,255,51.928
168,152.692,255,255,255,45.351
169,20.881,255,255,255,17.217
170,54.812,255,255,255,27.580
171,46.982,255,255,255,24.626
172,4901.794,255,255,255,278.197
173,31.321,255,255,255,20.056
174,270.147,255,255,255,60.675
175,23.491,255,255,255,16.548
176,3228.711,255,255,255,215.237
177,163.132,255,255,255,47.636
178,114.845,255,255,255,39.166
179,36.542,255,255,255,20.725
180,46.982,255,255,255,24.349
181,82.219,255,255,255,33.373
182,3588.907,255,255,255,228.439
183,96.574,255,255,255,34.711
184,305.383,255,255,255,71.985
185,65.253,255,255,255,28.803
186,26.101,255,255,255,18.441
187,371.941,255,255,255,73.323
188,45.677,255,255,255,26.241
189,61.338,255,255,255,31.088
190,4365.416,255,255,255,253.849
191,23.491,255,255,255,17.494
192,443.719,255,255,255,80.454
193,307.993,255,255,255,70.484
194,71.778,255,255,255,32.427
195,32.626,255,255,255,20.056
196,92.659,255,255,255,36.050
197,78.303,255,255,255,31.757
198,806.525,255,255,255,118.235
199,4753.018,255,255,255,265.158
200,22.186,255,255,255,17.494
201,44.372,255,255,255,23.679
202,298.858,255,255,255,63.907
203,3661.990,255,255,255,238.754
204,2473.083,255,255,255,187.265
205,331.485,255,255,255,69.423
206,61.338,255,255,255,28.803
207,56.117,255,255,255,27.857
208,212.724,255,255,255,58.113
209,313.214,255,255,255,64.576
210,33.931,255,255,255,20.448
211,95.269,255,255,255,37.273
212,5077.977,255,255,255,271.066
213,31.321,255,255,255,19.502
214,1061.011,255,255,255,136.628
215,2940.294,255,255,255,204.205
216,33.931,255,255,255,23.010
217,519.413,255,255,255,86.917
218,4411.093,255,255,255,253.457
219,5016.639,255,255,255,268.504
220,300.163,255,255,255,63.629
221,1496.900,255,255,255,153.223
222,49.592,255,255,255,25.295
223,237.520,255,255,255,56.498
224,105.710,255,255,255,36.996
225,27.406,255,255,255,17.494
226,164.437,255,255,255,48.305
227,1819.250,255,255,255,159.800
228,49.592,255,255,255,26.911
229,150.082,255,255,255,48.305
230,50.897,255,255,255,25.964
231,245.351,255,255,255,58.391
232,4250.571,255,255,255,245.885
233,2621.860,255,255,255,192.112
234,43.067,255,255,255,23.957
235,4056.117,255,255,255,240.255
236,253.181,255,255,255,58.668
237,26.101,255,255,255,19.779
238,54.812,255,255,255,26.911
239,4100.489,255,255,255,246.210
240,35.237,255,255,255,22.064
241,280.587,255,255,255,65.130
242,157.912,255,255,255,47.359
243,515.498,255,255,255,84.355
244,220.555,255,255,255,55.160
245,174.878,255,255,255,49.921
246,699.511,255,255,255,102.633
247,31.321,255,255,255,19.110
248,41.762,255,255,255,22.341
249,125.285,255,255,255,41.174
250,75.693,255,255,255,32.149
251,28.711,255,255,255,21.395
252,146.166,255,255,255,44.405
253,50.897,255,255,255,26.241
254,317.129,255,255,255,64.853
255,1678.303,255,255,255,154.561
256,30.016,255,255,255,20.056
257,523.328,255,255,255,94.163
258,4561.175,255,255,255,253.457
259,1511.256,255,255,255,146.369
260,3438.825,255,255,255,223.315
261,5503.426,255,255,255,287.499
262,285.808,255,255,255,65.914
263,4653.834,255,255,255,255.971
264,36.542,255,255,255,23.010
265,49.592,255,255,255,25.295
266,67.863,255,255,255,30.142
267,212.724,255,255,255,57.721
268,62.643,255,255,255,28.249
269,5349.429,255,255,255,274.966
270,1734.421,255,255,255,162.247
271,60.033,255,255,255,27.303
272,20.881,255,255,255,17.217
273,646.003,255,255,255,92.825
274,3167.374,255,255,255,216.068
275,40.457,255,255,255,24.626
276,46.982,255,255,255,24.626
277,109.625,255,255,255,36.996
278,90.049,255,255,255,36.996
279,241.436,255,255,255,56.775
280,88.744,255,255,255,35.380
281,3323.980,255,255,255,220.084
282,1520.392,255,255,255,147.430
283,26.101,255,255,255,19.387
284,1830.995,255,255,255,166.263
285,125.285,255,255,255,40.896
286,160.522,255,255,255,49.644
287,48.287,255,255,255,23.957
288,27.406,255,255,255,18.163
289,116.150,255,255,255,39.558
290,5631.321,255,255,255,282.767
291,44.372,255,255,255,23.679
292,2514.845,255,255,255,193.335
293,76.998,255,255,255,32.427
294,1555.628,255,255,255,148.931
295,3280.914,255,255,255,215.791
296,2694.943,255,255,255,195.181
297,3830.343,255,255,255,235.016
298,726.917,255,255,255,101.572
299,2959.869,255,255,255,206.213
300,78.303,255,255,255,32.704
301,7228.711,255,255,255,327.057
302,75.693,255,255,255,33.650
303,3434.910,255,255,255,223.038
304,130.506,255,255,255,42.512
305,262.316,255,255,255,65.522
306,92.659,255,255,255,34.711
307,6565.742,255,255,255,306.723
308,622.512,255,255,255,99.564
309,2064.600,255,255,255,171.387
310,92.659,255,255,255,35.658
311,32.626,255,255,255,20.056
312,6409.135,255,255,255,304.439
313,4314.519,255,255,255,250.503
314,118.760,255,255,255,40.227
315,58.728,255,255,255,28.526
316,30.016,255,255,255,20.448
317,24.796,255,255,255,17.217
318,2517.455,255,255,255,208.660
319,2752.365,255,255,255,208.937
320,160.522,255,255,255,46.412
321,2666.232,255,255,255,194.397
322,4024.796,255,255,255,243.209
323,22.186,255,255,255,17.494
324,48.287,255,255,255,27.188
325,69.168,255,255,255,30.142
326,86.134,255,255,255,34.042
327,117.455,255,255,255,40.896
328,3310.930,255,255,255,221.976
329,32.626,255,255,255,20.448
330,297.553,255,255,255,63.907
331,508.972,255,255,255,87.586
332,259.706,255,255,255,60.675
333,56.117,255,255,255,28.918
334,2839.804,255,255,255,200.582
335,4283.197,255,255,255,248.333
336,129.201,255,255,255,41.174
337,35.237,255,255,255,21.395
338,3441.436,255,255,255,223.984
339,202.284,255,255,255,51.928
340,147.471,255,255,255,44.128
341,2642.741,255,255,255,192.227
342,31.321,255,255,255,19.110
343,210.114,255,255,255,55.160
344,58.728,255,255,255,27.580
345,121.370,255,255,255,41.843
346,214.029,255,255,255,54.490
347,50.897,255,255,255,24.626
348,2523.980,255,255,255,186.988
349,63.948,255,255,255,29.587
350,45.677,255,255,255,25.295
351,3702.447,255,255,255,233.955
352,22.186,255,255,255,16.825
353,1984.992,255,255,255,175.010
354,30.016,255,255,255,19.779
355,576.835,255,255,255,89.594
356,43.067,255,255,255,23.679
357,3461.011,255,255,255,226.823
358,1315.498,255,255,255,144.084
359,241.436,255,255,255,60.006
360,2671.452,255,255,255,194.120
361,24.796,255,255,255,20.056
362,62.643,255,255,255,31.088
363,48.287,255,255,255,25.295
364,56.117,255,255,255,26.911
365,409.788,255,255,255,75.608
366,275.367,255,255,255,61.899
367,79.608,255,255,255,33.373
368,48.287,255,255,255,25.295
369,125.285,255,255,255,40.896
370,100.489,255,255,255,36.050
371,100.489,255,255,255,35.658
372,33.931,255,255,255,21.395
373,69.168,255,255,255,31.088
374,53.507,255,255,255,26.241
375,127.896,255,255,255,40.227
376,3012.072,255,255,255,207.991
377,40.457,255,255,255,24.626
378,1742.251,255,255,255,161.301
379,79.608,255,255,255,32.427
380,12339.315,255,255,255,461.218
381,40.457,255,255,255,23.010
382,76.998,255,255,255,33.096
383,88.744,255,255,255,33.373
384,348.450,255,255,255,71.985
385,193.148,255,255,255,51.536
386,54.812,255,255,255,26.241
387,319.739,255,255,255,67.530
388,62.643,255,255,255,27.857
389,4271.452,255,255,255,249.117
390,798.695,255,255,255,104.134
391,95.269,255,255,255,37.942
392,270.147,255,255,255,60.006
393,168.352,255,255,255,47.359
394,32.626,255,255,255,22.733
395,279.282,255,255,255,63.515
396,76.998,255,255,255,32.427
397,217.945,255,255,255,53.821
398,112.235,255,255,255,37.665
399,40.457,255,255,255,23.287
400,143.556,255,255,255,46.690
401,7085.155,255,255,255,319.763
402,4280.587,255,255,255,257.242
403,3645.024,255,255,255,230.446
404,2313.866,255,255,255,186.042
405,2641.436,255,255,255,211.499
406,384.992,255,255,255,73.323
