 ,Area,Mean,Min,Max,Perim.
1,67.863,255,255,255,31.088
2,24.796,255,255,255,18.163
3,666.884,255,255,255,97.672
4,91.354,255,255,255,34.711
5,93.964,255,255,255,35.380
6,2471.778,255,255,255,184.703
7,90.049,255,255,255,34.711
8,2201.631,255,255,255,179.464
9,80.914,255,255,255,32.149
10,138.336,255,255,255,44.128
11,37.847,255,255,255,22.618
12,293.638,255,255,255,65.522
13,377.162,255,255,255,73.046
14,3528.874,255,255,255,228.831
15,30.016,255,255,255,18.833
16,323.654,255,255,255,69.977
17,3536.705,255,255,255,228.554
18,110.930,255,255,255,39.835
19,5850.571,255,255,255,315.470
20,22.186,255,255,255,16.825
21,69.168,255,255,255,31.480
22,61.338,255,255,255,29.473
23,35.237,255,255,255,20.725
24,2778.467,255,255,255,202.197
25,529.853,255,255,255,84.747
26,4629.038,255,255,255,263.265
27,24.796,255,255,255,17.494
28,39.152,255,255,255,22.064
29,2304.731,255,255,255,180.803
30,46.982,255,255,255,24.626
31,152.692,255,255,255,45.351
32,747.798,255,255,255,103.742
33,3124.307,255,255,255,211.614
34,36.542,255,255,255,21.395
35,257.096,255,255,255,62.176
36,3416.639,255,255,255,220.084
37,105.710,255,255,255,37.273
38,48.287,255,255,255,24.626
39,99.184,255,255,255,36.996
40,240.131,255,255,255,56.383
41,1961.501,255,255,255,175.010
42,45.677,255,255,255,28.526
43,62.643,255,255,255,28.249
44,307.993,255,255,255,63.629
45,49.592,255,255,255,29.473
46,54.812,255,255,255,25.964
47,404.568,255,255,255,75.608
48,475.041,255,255,255,86.248
49,4364.111,255,255,255,250.617
50,27.406,255,255,255,18.163
51,307.993,255,255,255,65.245
52,856.117,255,255,255,111.935
53,151.387,255,255,255,45.466
54,229.690,255,255,255,56.775
55,23.491,255,255,255,18.441
56,973.573,255,255,255,116.227
57,2766.721,255,255,255,197.351
58,163.132,255,255,255,48.028
59,387.602,255,255,255,76.554
60,4946.166,255,255,255,267.442
61,2467.863,255,255,255,186.319
62,46.982,255,255,255,23.957
63,2090.701,255,255,255,174.732
64,112.235,255,255,255,39.281
65,2389.560,255,255,255,180.526
66,45.677,255,255,255,24.626
67,1430.343,255,255,255,143.530
68,90.049,255,255,255,34.711
69,63.948,255,255,255,29.473
70,237.520,255,255,255,58.668
71,2337.357,255,255,255,196.012
72,49.592,255,255,255,25.687
73,26.101,255,255,255,18.163
74,40.457,255,255,255,22.733
75,43.067,255,255,255,23.957
76,74.388,255,255,255,31.088
77,36.542,255,255,255,21.395
78,140.946,255,255,255,43.181
79,398.042,255,255,255,73.323
80,23.491,255,255,255,17.494
81,250.571,255,255,255,61.345
82,69.168,255,255,255,31.088
83,2714.519,255,255,255,200.027
84,22.186,255,255,255,16.825
85,60.033,255,255,255,28.134
86,35.237,255,255,255,21.395
87,48.287,255,255,255,25.295
88,48.287,255,255,255,24.626
89,202.284,255,255,255,53.152
90,4319.739,255,255,255,254.241
91,27.406,255,255,255,20.056
92,258.401,255,255,255,60.953
93,44.372,255,255,255,23.957
94,92.659,255,255,255,34.711
95,189.233,255,255,255,57.999
96,3415.334,255,255,255,221.699
97,23.491,255,255,255,17.494
98,139.641,255,255,255,45.743
99,4477.651,255,255,255,251.172
100,71.778,255,255,255,32.427
101,48.287,255,255,255,24.349
102,1703.100,255,255,255,156.062
103,307.993,255,255,255,63.907
104,161.827,255,255,255,46.690
105,32.626,255,255,255,19.779
106,32.626,255,255,255,19.779
107,164.437,255,255,255,47.359
108,227.080,255,255,255,55.829
109,1482.545,255,255,255,144.084
110,197.064,255,255,255,52.598
111,354.976,255,255,255,76.831
112,4490.701,255,255,255,257.634
113,3398.369,255,255,255,221.976
114,2878.956,255,255,255,200.305
115,125.285,255,255,255,40.227
116,54.812,255,255,255,27.188
117,384.992,255,255,255,71.985
118,706.036,255,255,255,97.672
119,123.980,255,255,255,42.789
120,156.607,255,255,255,46.020
121,3066.884,255,255,255,210.945
122,43.067,255,255,255,23.010
123,113.540,255,255,255,38.889
124,2265.579,255,255,255,192.112
125,49.592,255,255,255,25.295
126,60.033,255,255,255,27.857
127,253.181,255,255,255,60.006
128,88.744,255,255,255,34.711
129,246.656,255,255,255,56.775
130,134.421,255,255,255,42.789
131,240.131,255,255,255,58.391
132,3832.953,255,255,255,260.311
133,1209.788,255,255,255,133.329
134,702.121,255,255,255,99.564
135,20.881,255,255,255,15.879
136,86.134,255,255,255,33.765
137,32.626,255,255,255,20.725
138,22.186,255,255,255,16.825
139,3224.796,255,255,255,212.006
140,101.794,255,255,255,36.327
141,125.285,255,255,255,41.174
142,30.016,255,255,255,19.110
