 ,Area,Mean,Min,Max,Perim.
1,27.712,255,255,255,20.168
2,55.424,255,255,255,28.685
3,73.898,255,255,255,31.655
4,3217.208,255,255,255,214.415
5,142.518,255,255,255,45.882
6,5913.170,255,255,255,290.280
7,97.651,255,255,255,37.875
8,262.602,255,255,255,61.964
9,811.560,255,255,255,107.010
10,4517.023,255,255,255,253.520
11,9209.554,255,255,255,364.174
12,19.794,255,255,255,17.592
13,3536.553,255,255,255,227.411
14,9568.488,255,255,255,372.018
15,736.342,255,255,255,102.415
16,25.073,255,255,255,17.592
17,246.767,255,255,255,60.340
18,60.702,255,255,255,27.733
19,75.218,255,255,255,32.886
20,4866.719,255,255,255,269.602
21,17.155,255,255,255,15.967
22,4162.048,255,255,255,245.791
23,11.876,255,255,255,12.997
24,9348.113,255,255,255,367.817
25,23.753,255,255,255,16.919
26,8321.457,255,255,255,349.158
27,10814.199,255,255,255,392.301
28,9334.917,255,255,255,364.683
29,3548.430,255,255,255,221.980
30,311.428,255,255,255,67.232
31,23.753,255,255,255,16.919
32,10692.795,255,255,255,393.531
33,601.742,255,255,255,93.341
34,52.784,255,255,255,26.387
35,779.889,255,255,255,104.713
36,40.908,255,255,255,22.186
37,7218.263,255,255,255,322.492
38,38.269,255,255,255,21.514
39,135.920,255,255,255,45.325
40,4666.139,255,255,255,260.134
41,1068.884,255,255,255,121.747
42,162.312,255,255,255,46.949
43,197.941,255,255,255,50.871
44,44.867,255,255,255,23.811
45,26509.633,255,255,255,619.434
46,62.022,255,255,255,28.012
47,145.157,255,255,255,45.998
48,5571.391,255,255,255,287.194
49,215.096,255,255,255,53.842
50,220.375,255,255,255,54.793
51,2055.951,255,255,255,172.224
52,2115.334,255,255,255,176.540
53,7442.597,255,255,255,334.143
54,7148.324,255,255,255,321.310
55,10.557,255,255,255,12.045
56,7238.058,255,255,255,322.377
57,1686.461,255,255,255,159.227
58,2071.787,255,255,255,173.570
59,7511.217,255,255,255,325.741
60,453.946,255,255,255,77.653
61,332.542,255,255,255,68.184
62,3347.849,255,255,255,222.538
63,35.629,255,255,255,20.562
64,4613.354,255,255,255,262.989
65,175.508,255,255,255,48.574
66,224.334,255,255,255,54.793
67,1089.997,255,255,255,124.996
68,4274.215,255,255,255,247.137
69,92.373,255,255,255,35.856
70,911.850,255,255,255,113.903
71,7519.134,255,255,255,329.269
72,1384.270,255,255,255,147.183
73,8386.118,255,255,255,350.110
74,453.946,255,255,255,79.277
75,6698.337,255,255,255,323.165
76,1283.980,255,255,255,135.416
77,6682.502,255,255,255,307.477
78,3130.113,255,255,255,221.586
79,8229.084,255,255,255,344.006
80,4362.629,255,255,255,254.193
81,270.520,255,255,255,62.080
82,18.475,255,255,255,15.294
83,749.538,255,255,255,106.616
84,5065.980,255,255,255,267.699
85,1140.143,255,255,255,130.821
86,3057.535,255,255,255,210.214
87,10.557,255,255,255,12.045
88,4191.079,255,255,255,242.821
89,3609.132,255,255,255,229.430
90,3778.042,255,255,255,237.159
91,30.351,255,255,255,21.514
92,3368.963,255,255,255,225.787
93,3887.569,255,255,255,239.572
94,164.951,255,255,255,47.901
95,4209.554,255,255,255,248.368
96,178.147,255,255,255,50.198
97,95.012,255,255,255,37.202
98,59.382,255,255,255,27.733
99,1691.739,255,255,255,159.785
100,38.269,255,255,255,23.417
101,43.547,255,255,255,24.763
102,1508.314,255,255,255,152.614
103,13.196,255,255,255,12.718
104,335.181,255,255,255,69.809
105,50.145,255,255,255,27.060
106,694.115,255,255,255,101.742
107,8804.434,255,255,255,359.579
108,1286.619,255,255,255,141.520
109,17.155,255,255,255,14.342
110,38.269,255,255,255,22.465
111,1997.889,255,255,255,171.666
112,1004.223,255,255,255,123.929
113,7139.087,255,255,255,329.269
114,117.445,255,255,255,40.730
115,5621.536,255,255,255,295.317
116,327.263,255,255,255,70.481
