"d","RPM"
4.78260737812894,200
5.13731447353576,200
19.358960027164,200
13.5921055518758,200
7.50359913641447,200
7.50359913641447,200
3.24920503097809,200
6.76362821765557,200
7.14320189644205,200
13.848561898864,200
5.3058458326642,200
67.1793420628693,200
6.22157536320183,200
4.19459970279247,200
9.92626146475432,200
42.2179108909951,200
9.47276798688395,200
40.9700215604857,200
17.5973861695423,200
5.46906451476545,200
9.37941007384437,200
8.99644374183488,200
6.49830747194991,200
11.176880900621,200
13.975073046917,200
4.39939389764848,200
11.0183483335752,200
8.89808968262289,200
8.89808968262289,200
5.13731447353576,200
2.96602989420763,200
4.19459970279247,200
7.95872686636081,200
26.7930588026078,200
7.95872686636081,200
5.13731447353576,200
45.3522950540176,200
12.9286761374344,200
8.59643336894242,200
6.22157536320183,200
9.09373410651532,200
2.65279726578066,200
68.437806315905,200
5.78192586139486,200
41.4184982827722,200
7.14320189644205,200
3.75179956820724,200
9.18992201635393,200
10.7761464973957,200
3.97927966680738,200
7.61988626336815,200
3.97927966680738,200
15.8620721639177,200
4.78260737812894,200
3.50941590581681,200
11.487442419152,200
16.8830092104459,200
5.93205978841526,200
5.3058458326642,200
7.61988626336815,200
3.75179956820724,200
10.359922779635,200
5.3058458326642,200
8.69812240275643,200
28.1695817032013,200
13.2645391929007,200
71.6776022664449,200
20.1166597624954,200
81.3906546641976,200
7.50359913641447,200
3.75179956820724,200
4.19459970279247,200
5.46906451476545,200
17.4467571007719,200
43.0842275858192,200
13.720932912889,200
7.26525980264987,200
14.5910017933428,200
6.22157536320183,200
6.63224446674477,200
11.8641757685339,200
7.50359913641447,200
13.7849192961004,200
34.9691101783655,200
7.84737748125661,200
4.96319789383149,200
12.4432578799391,200
4.59492473641662,200
3.97927966680738,200
14.7707819698214,200
21.1401986745631,200
6.36144637641472,200
77.5039439856665,200
5.62766973681529,200
13.6566955495586,200
4.39939389764848,200
18.8990652326158,200
8.06853972744346,200
10.7761464973957,200
3.24920503097809,200
14.7110842564374,200
6.36144637641472,200
6.36144637641472,200
6.36144637641472,200
7.73451140452108,200
25.4457855056589,200
3.24920503097809,200
39.948066286117,200
7.01892679355849,200
12.4432578799391,200
9.83727604573543,200
6.0785963291975,200
10.1886865362191,200
6.0785963291975,200
8.59643336894242,200
7.73451140452108,200
3.97927966680738,200
2.96602989420763,200
2.65279726578066,200
9.47276798688395,200
5.78192586139486,200
5.93205978841526,200
5.46906451476545,200
8.28371897157309,200
2.96602989420763,200
8.28371897157309,200
11.3331960776002,200
18.5703347663238,200
5.78192586139486,200
6.49830747194991,200
15.525720595193,200
7.73451140452108,200
76.7167343761016,200
5.93205978841526,200
13.1980301560498,200
5.46906451476545,200
49.7552677278162,200
4.59492473641662,200
2.65279726578066,200
17.3962831279175,200
2.65279726578066,200
4.19459970279247,200
14.4699228286355,200
8.17679643870385,200
12.6535370549108,200
13.6566955495586,200
11.563736420379,200
6.76362821765557,200
49.3290989173733,200
80.6850254590859,200
15.4689797120991,200
7.61988626336815,200
15.1819629824341,200
8.69812240275643,200
37.6114521566681,200
88.0669290937296,200
3.50941590581681,200
2.65279726578066,200
10.6942352071883,200
15.007109426313,200
21.7554590850205,200
3.24920503097809,200
3.75179956820724,200
19.5848580966691,200
8.59643336894242,200
10.5283743601121,200
10.1019470070543,200
7.50359913641447,200
7.26525980264987,200
5.46906451476545,200
9.74740991238185,200
5.93205978841526,200
10.1019470070543,200
4.39939389764848,200
16.6204291962231,200
6.0785963291975,200
8.06853972744346,200
4.78260737812894,200
5.78192586139486,200
13.1312350269627,200
3.75179956820724,200
12.2293090565248,200
9.83727604573543,200
2.65279726578066,200
6.22157536320183,200
10.4445200942887,200
7.38539098491068,200
9.92626146475432,200
4.96319789383149,200
4.96319789383149,200
11.8641757685339,200
5.62766973681529,200
10.359922779635,200
2.65279726578066,200
6.36144637641472,200
7.26525980264987,200
12.0845907391741,200
5.3058458326642,200
5.3058458326642,200
4.96319789383149,200
2.96602989420763,200
4.39939389764848,200
13.5272071520079,200
4.59492473641662,200
15.9174537327216,200
7.38539098491068,200
6.63224446674477,200
15.8620721639177,200
3.50941590581681,200
4.59492473641662,200
5.13731447353576,200
5.3058458326642,200
4.39939389764848,200
8.89808968262289,200
9.09373410651532,200
83.7978599567634,200
20.5921020458492,200
9.83727604573543,200
19.539873762813,200
3.50941590581681,200
6.76362821765557,200
17.6473227431245,200
8.28371897157309,200
11.2553394736306,200
31.0514841298555,200
67.5189652369367,200
46.6338503664452,200
6.76362821765557,200
6.36144637641472,200
3.50941590581681,200
