"d","RPM"
11.7897695764873,300
15.007109426313,300
10.359922779635,300
4.96319789383149,300
30.8810189814607,300
5.93205978841526,300
19.2221400126694,300
32.8414575397215,300
17.038622792546,300
16.567397703522,300
10.1019470070543,300
7.01892679355849,300
39.1921590797615,300
6.49830747194991,300
3.50941590581681,300
14.2863571283935,300
7.73451140452108,300
8.17679643870385,300
27.4418901195478,300
25.3765508557277,300
10.9381899782368,300
15.9174537327216,300
2.65279726578066,300
13.848561898864,300
6.36144637641472,300
23.6168301570441,300
5.3058458326642,300
15.6386700201775,300
12.5838520864373,300
2.96602989420763,300
6.49830747194991,300
23.8023528248785,300
4.19459970279247,300
7.61988626336815,300
13.975073046917,300
10.6942352071883,300
6.0785963291975,300
13.5921055518758,300
13.4620454116998,300
7.50359913641447,300
102.575266674444,300
4.96319789383149,300
17.038622792546,300
10.0145227877651,300
10.0145227877651,300
17.1415674118014,300
50.0549564645367,300
47.7154761756253,300
86.9813773172166,300
61.5908867717728,300
17.1927891861676,300
2.65279726578066,300
3.50941590581681,300
5.62766973681529,300
9.28518533291968,300
23.5422173976879,300
7.61988626336815,300
32.2194558199442,300
86.117392745794,300
10.1019470070543,300
2.96602989420763,300
2.96602989420763,300
3.75179956820724,300
56.9294417093066,300
6.0785963291975,300
6.0785963291975,300
11.3331960776002,300
3.75179956820724,300
7.61988626336815,300
63.1425371679029,300
27.1518200740454,300
7.73451140452108,300
7.26525980264987,300
13.3307164098558,300
20.9310932984082,300
9.83727604573543,300
7.26525980264987,300
70.2895250612304,300
25.9253029554783,300
15.1238883889032,300
11.563736420379,300
3.50941590581681,300
13.7849192961004,300
4.59492473641662,300
3.97927966680738,300
100.670750469041,300
9.65670751343334,300
25.9253029554783,300
7.95872686636081,300
35.6171868625247,300
13.1980301560498,300
6.63224446674477,300
18.5703347663238,300
2.96602989420763,300
20.8468702686998,300
10.1886865362191,300
3.50941590581681,300
17.038622792546,300
5.93205978841526,300
3.24920503097809,300
17.5973861695423,300
11.0979277344917,300
4.19459970279247,300
6.22157536320183,300
6.89241128585151,300
6.63224446674477,300
8.28371897157309,300
5.3058458326642,300
21.223257682709,300
2.65279726578066,300
6.89241128585151,300
4.19459970279247,300
4.39939389764848,300
10.6942352071883,300
5.13731447353576,300
4.19459970279247,300
8.28371897157309,300
10.359922779635,300
12.1571378210498,300
12.5137257974327,300
5.46906451476545,300
12.7228927528294,300
3.97927966680738,300
68.5918945648828,300
6.89241128585151,300
61.6337245345436,300
6.36144637641472,300
7.50359913641447,300
12.6535370549108,300
8.69812240275643,300
38.4900160214741,300
5.93205978841526,300
2.96602989420763,300
5.46906451476545,300
17.0901531102952,300
98.0679016464273,300
57.8948011482897,300
5.3058458326642,300
5.93205978841526,300
14.1626268749833,300
4.39939389764848,300
3.50941590581681,300
3.50941590581681,300
3.97927966680738,300
17.5473454782578,300
5.93205978841526,300
15.7507671770827,300
3.50941590581681,300
13.720932912889,300
20.247436051675,300
3.50941590581681,300
3.24920503097809,300
5.46906451476545,300
12.1571378210498,300
3.75179956820724,300
6.36144637641472,300
8.06853972744346,300
55.695254136536,300
5.3058458326642,300
3.24920503097809,300
21.9967573367834,300
5.62766973681529,300
3.24920503097809,300
6.49830747194991,300
3.50941590581681,300
19.7637041062651,300
11.0183483335752,300
14.5305654856696,300
9.92626146475432,300
17.2948547261895,300
47.7707441851182,300
11.487442419152,300
43.7327489798358,300
5.93205978841526,300
12.7228927528294,300
13.5272071520079,300
14.4089786822893,300
8.28371897157309,300
7.14320189644205,300
5.13731447353576,300
48.5380537997422,300
88.5848595039431,300
12.9286761374344,300
40.7115380860676,300
7.01892679355849,300
13.2645391929007,300
16.7259479053754,300
8.28371897157309,300
13.5272071520079,300
5.78192586139486,300
53.041556035496,300
5.78192586139486,300
18.1874315577177,300
60.9736008449558,300
13.975073046917,300
37.7981128276708,300
15.525720595193,300
8.59643336894242,300
3.97927966680738,300
3.50941590581681,300
23.9497529562763,300
14.037853587117,300
4.39939389764848,300
4.19459970279247,300
6.36144637641472,300
60.130934911519,300
57.4983593968848,300
13.3307164098558,300
4.59492473641662,300
30.5660596086574,300
6.36144637641472,300
5.62766973681529,300
51.0469326535232,300
45.5458596727884,300
4.19459970279247,300
21.1817531537563,300
17.8455970293328,300
7.38539098491068,300
82.0687922822474,300
4.19459970279247,300
6.22157536320183,300
5.46906451476545,300
4.19459970279247,300
7.38539098491068,300
9.83727604573543,300
6.36144637641472,300
20.7622734785957,300
14.4699228286355,300
17.7467367892429,300
4.96319789383149,300
80.0611183201101,300
69.6103823673835,300
25.1676776838865,300
3.97927966680738,300
13.4620454116998,300
10.4445200942887,300
6.22157536320183,300
44.7665797963913,300
5.93205978841526,300
9.56521475625787,300
3.75179956820724,300
9.74740991238185,300
9.74740991238185,300
11.0979277344917,300
15.4689797120991,300
2.96602989420763,300
14.7110842564374,300
5.3058458326642,300
10.0145227877651,300
67.4146472709504,300
2.65279726578066,300
6.63224446674477,300
8.28371897157309,300
7.50359913641447,300
12.0845907391741,300
11.0979277344917,300
19.4496272457855,300
28.7568194810669,300
4.19459970279247,300
11.6395876215612,300
5.46906451476545,300
16.3536336431184,300
9.28518533291968,300
21.223257682709,300
11.0979277344917,300
9.74740991238185,300
43.9934843660589,300
14.3477756696523,300
3.50941590581681,300
66.1234098737605,300
7.14320189644205,300
5.3058458326642,300
35.3693275781903,300
21.9567149941273,300
4.96319789383149,300
4.19459970279247,300
32.626451436424,300
5.93205978841526,300
10.1019470070543,300
22.5106789472612,300
5.93205978841526,300
12.7918724196265,300
10.8575012472177,300
5.93205978841526,300
26.956730761228,300
3.50941590581681,300
4.19459970279247,300
9.47276798688395,300
18.4753529510715,300
12.3723347298182,300
10.6942352071883,300
3.75179956820724,300
7.01892679355849,300
4.96319789383149,300
10.1019470070543,300
12.9286761374344,300
5.13731447353576,300
8.99644374183488,300
2.65279726578066,300
11.487442419152,300
34.3343948055979,300
16.6732520323221,300
34.8935524130175,300
36.6158799794115,300
6.49830747194991,300
12.4432578799391,300
8.79871202695788,300
15.2397725267363,300
8.59643336894242,300
5.13731447353576,300
9.92626146475432,300
19.358960027164,300
8.59643336894242,300
6.89241128585151,300
9.37941007384437,300
21.552323927286,300
3.75179956820724,300
9.56521475625787,300
37.1643736213415,300
5.13731447353576,300
4.96319789383149,300
33.6354773019997,300
5.46906451476545,300
61.3045512176706,300
5.13731447353576,300
2.65279726578066,300
36.1565116311479,300
6.89241128585151,300
2.65279726578066,300
9.37941007384437,300
2.65279726578066,300
6.49830747194991,300
14.6511433000978,300
2.96602989420763,300
5.3058458326642,300
15.1819629824341,300
7.14320189644205,300
62.0179113912532,300
19.3134495451572,300
6.49830747194991,300
2.96602989420763,300
18.9919281099454,300
9.47276798688395,300
7.14320189644205,300
5.13731447353576,300
14.4089786822893,300
17.8948409697693,300
81.0657428675434,300
4.96319789383149,300
2.96602989420763,300
9.37941007384437,300
5.78192586139486,300
21.7958711686411,300
6.22157536320183,300
4.59492473641662,300
21.9967573367834,300
12.1571378210498,300
11.0979277344917,300
8.99644374183488,300
4.39939389764848,300
9.37941007384437,300
6.76362821765557,300
5.78192586139486,300
10.1019470070543,300
25.2375117632464,300
17.5973861695423,300
10.6942352071883,300
79.1993855195018,300
3.50941590581681,300
11.176880900621,300
4.59492473641662,300
31.1645952965862,300
19.8081801284217,300
54.8837680922147,300
53.8971242275504,300
5.78192586139486,300
18.852444580655,300
22.4715523866658,300
9.37941007384437,300
9.83727604573543,300
7.61988626336815,300
5.46906451476545,300
6.36144637641472,300
6.0785963291975,300
49.6136271602873,300
45.0603891091352,300
14.224626532883,300
15.4119866770424,300
5.13731447353576,300
4.59492473641662,300
4.19459970279247,300
19.1763048230535,300
18.4276965462317,300
42.6532687297625,300
10.359922779635,300
7.50359913641447,300
5.93205978841526,300
5.62766973681529,300
4.96319789383149,300
43.1250429951477,300
11.0979277344917,300
9.47276798688395,300
21.1401986745631,300
14.224626532883,300
79.021465438196,300
3.24920503097809,300
16.4073154415949,300
5.62766973681529,300
6.89241128585151,300
3.97927966680738,300
27.8555320657615,300
8.89808968262289,300
11.3331960776002,300
6.0785963291975,300
8.17679643870385,300
5.93205978841526,300
11.8641757685339,300
3.50941590581681,300
6.22157536320183,300
9.83727604573543,300
6.22157536320183,300
15.5822976482931,300
10.5283743601121,300
26.9240660624159,300
15.8065387313816,300
4.78260737812894,300
7.73451140452108,300
15.8065387313816,300
23.9497529562763,300
30.8525309604685,300
14.9483555394342,300
7.01892679355849,300
17.6970807385474,300
12.8604302675559,300
10.0145227877651,300
14.1626268749833,300
7.38539098491068,300
18.9455359737679,300
20.719877734517,300
18.2839091370892,300
5.62766973681529,300
2.65279726578066,300
43.9134299882545,300
16.2997341491612,300
80.9462784814719,300
13.3307164098558,300
27.3777038238539,300
16.567397703522,300
4.78260737812894,300
49.3290989173733,300
5.46906451476545,300
3.97927966680738,300
5.3058458326642,300
8.89808968262289,300
3.75179956820724,300
3.50941590581681,300
13.0640473565176,300
3.97927966680738,300
14.224626532883,300
65.4279247212789,300
10.1886865362191,300
3.50941590581681,300
2.96602989420763,300
76.2451222483554,300
6.49830747194991,300
11.0183483335752,300
4.19459970279247,300
26.8586423086996,300
11.7897695764873,300
7.38539098491068,300
61.3905855974676,300
15.7507671770827,300
5.78192586139486,300
35.6912127374045,300
15.354825517298,300
5.46906451476545,300
4.78260737812894,300
11.714947716486,300
30.8810189814607,300
2.65279726578066,300
20.1166597624954,300
10.6116288413545,300
7.26525980264987,300
7.61988626336815,300
3.75179956820724,300
3.50941590581681,300
3.97927966680738,300
2.65279726578066,300
14.5305654856696,300
38.2837650534357,300
10.6116288413545,300
47.8443587757916,300
4.19459970279247,300
9.28518533291968,300
4.96319789383149,300
7.95872686636081,300
7.01892679355849,300
5.78192586139486,300
10.8575012472177,300
5.3058458326642,300
4.19459970279247,300
12.7918724196265,300
95.6243344203416,300
34.2060423512182,300
6.63224446674477,300
67.6881378086294,300
4.59492473641662,300
15.6386700201775,300
20.3341420604198,300
5.3058458326642,300
3.75179956820724,300
9.92626146475432,300
17.7467367892429,300
4.59492473641662,300
53.7336517773856,300
33.7659986771703,300
75.0120968022269,300
6.63224446674477,300
20.8890082738905,300
11.0979277344917,300
10.6116288413545,300
6.0785963291975,300
11.563736420379,300
11.563736420379,300
5.78192586139486,300
51.9353572562405,300
5.3058458326642,300
23.8392952915979,300
25.2026189115338,300
11.0183483335752,300
2.96602989420763,300
14.3477756696523,300
32.4100190270437,300
9.09373410651532,300
6.0785963291975,300
51.5784063344342,300
8.89808968262289,300
4.96319789383149,300
43.7930588107294,300
7.61988626336815,300
17.9439497695834,300
6.49830747194991,300
2.65279726578066,300
21.4295123602942,300
6.89241128585151,300
49.6844979176939,300
6.63224446674477,300
30.4507033306841,300
24.0230999942417,300
66.6402681067036,300
5.3058458326642,300
4.96319789383149,300
12.6535370549108,300
