 ,Area,Mean,Min,Max,Perim.
1,28.711,255,255,255,19.110
2,1023.165,255,255,255,130.490
3,33.931,255,255,255,21.003
4,972.268,255,255,255,122.967
5,30.016,255,255,255,21.395
6,107.015,255,255,255,37.665
7,138.336,255,255,255,42.789
8,24.796,255,255,255,18.163
9,26.101,255,255,255,18.441
10,26.101,255,255,255,19.110
11,172.268,255,255,255,51.144
12,335.400,255,255,255,72.377
13,60.033,255,255,255,27.580
14,495.922,255,255,255,88.255
15,43.067,255,255,255,24.626
16,104.405,255,255,255,37.273
17,1880.587,255,255,255,164.532
18,191.843,255,255,255,51.259
19,3316.150,255,255,255,215.906
20,23.491,255,255,255,17.494
21,22.186,255,255,255,18.441
22,140.946,255,255,255,44.405
23,31.321,255,255,255,23.287
24,153.997,255,255,255,51.814
25,22.186,255,255,255,16.548
26,41.762,255,255,255,23.679
27,26.101,255,255,255,17.494
28,35.237,255,255,255,21.117
29,41.762,255,255,255,23.679
30,44.372,255,255,255,24.626
31,28.711,255,255,255,19.110
32,129.201,255,255,255,42.120
33,46.982,255,255,255,24.626
34,80.914,255,255,255,34.988
35,79.608,255,255,255,33.373
36,24.796,255,255,255,18.441
37,7193.475,255,255,255,346.673
38,86.134,255,255,255,38.334
39,75.693,255,255,255,32.704
40,20.881,255,255,255,15.879
41,498.532,255,255,255,84.355
42,720.392,255,255,255,103.073
43,91.354,255,255,255,38.220
44,250.571,255,255,255,60.006
45,3994.780,255,255,255,236.240
46,91.354,255,255,255,34.988
47,32.626,255,255,255,20.725
48,131.811,255,255,255,42.789
49,46.982,255,255,255,25.295
50,208.809,255,255,255,53.821
51,28.711,255,255,255,19.779
52,58.728,255,255,255,31.088
53,27.406,255,255,255,19.387
54,28.711,255,255,255,18.441
55,210.114,255,255,255,54.768
56,4271.452,255,255,255,246.602
57,668.189,255,255,255,103.857
58,73.083,255,255,255,30.419
59,48.287,255,255,255,26.241
60,63.948,255,255,255,28.526
61,33.931,255,255,255,21.395
62,131.811,255,255,255,44.797
63,254.486,255,255,255,67.138
64,33.931,255,255,255,20.725
65,109.625,255,255,255,41.174
66,79.608,255,255,255,33.373
67,20.881,255,255,255,16.548
68,100.489,255,255,255,37.273
69,31.321,255,255,255,19.779
70,123.980,255,255,255,41.174
71,32.626,255,255,255,20.056
72,26.101,255,255,255,20.056
73,232.300,255,255,255,55.829
74,125.285,255,255,255,41.566
75,20.881,255,255,255,17.494
76,32.626,255,255,255,23.010
77,184.013,255,255,255,50.867
78,83.524,255,255,255,34.042
79,114.845,255,255,255,44.405
80,93.964,255,255,255,35.935
81,344.535,255,255,255,67.807
82,137.031,255,255,255,43.066
83,76.998,255,255,255,33.373
84,82.219,255,255,255,36.604
85,110.930,255,255,255,37.665
86,107.015,255,255,255,37.942
87,615.987,255,255,255,97.002
88,480.261,255,255,255,86.640
89,58.728,255,255,255,27.857
90,424.144,255,255,255,75.608
91,148.777,255,255,255,44.797
92,148.777,255,255,255,49.366
93,44.372,255,255,255,24.349
94,208.809,255,255,255,55.829
95,22.186,255,255,255,16.548
96,70.473,255,255,255,32.427
97,631.648,255,255,255,103.187
98,36.542,255,255,255,25.295
99,26.101,255,255,255,19.110
100,230.995,255,255,255,55.160
101,206.199,255,255,255,52.875
102,37.847,255,255,255,23.679
103,139.641,255,255,255,43.181
104,305.383,255,255,255,68.476
105,43.067,255,255,255,26.241
106,36.542,255,255,255,20.725
107,725.612,255,255,255,103.187
108,54.812,255,255,255,26.911
109,134.421,255,255,255,44.128
110,486.786,255,255,255,87.309
111,3979.119,255,255,255,251.841
112,46.982,255,255,255,24.626
113,22.186,255,255,255,16.548
114,48.287,255,255,255,27.580
115,22.186,255,255,255,15.879
116,28.711,255,255,255,18.833
117,26.101,255,255,255,18.163
118,3236.542,255,255,255,216.738
119,35.237,255,255,255,21.395
120,3130.832,255,255,255,214.568
121,30.016,255,255,255,20.056
122,130.506,255,255,255,40.896
123,58.728,255,255,255,26.911
124,28.711,255,255,255,19.110
125,238.825,255,255,255,56.106
126,134.421,255,255,255,47.751
127,995.759,255,255,255,122.020
128,65.253,255,255,255,29.473
129,1168.026,255,255,255,135.337
130,117.455,255,255,255,39.950
131,41.762,255,255,255,23.010
132,207.504,255,255,255,53.821
133,178.793,255,255,255,53.821
134,27.406,255,255,255,19.110
135,23.491,255,255,255,18.163
136,30.016,255,255,255,19.779
137,73.083,255,255,255,31.088
138,152.692,255,255,255,44.405
139,22.186,255,255,255,16.825
140,153.997,255,255,255,47.636
141,107.015,255,255,255,39.558
142,24.796,255,255,255,16.825
143,2150.734,255,255,255,183.757
144,36.542,255,255,255,23.010
145,5003.589,255,255,255,286.552
146,37.847,255,255,255,23.010
147,45.677,255,255,255,25.964
148,58.728,255,255,255,31.088
149,32.626,255,255,255,23.287
150,41.762,255,255,255,25.295
151,56.117,255,255,255,26.911
152,764.763,255,255,255,103.857
153,66.558,255,255,255,31.757
154,20.881,255,255,255,15.601
155,730.832,255,255,255,102.518
156,249.266,255,255,255,60.006
157,44.372,255,255,255,23.679
158,69.168,255,255,255,31.088
159,44.372,255,255,255,25.295
160,71.778,255,255,255,30.142
161,54.812,255,255,255,26.911
162,46.982,255,255,255,25.295
163,484.176,255,255,255,81.793
164,43.067,255,255,255,24.626
165,206.199,255,255,255,57.052
166,272.757,255,255,255,65.799
167,45.677,255,255,255,25.295
168,71.778,255,255,255,31.757
169,24.796,255,255,255,16.825
170,36.542,255,255,255,21.672
171,78.303,255,255,255,33.373
172,32.626,255,255,255,20.725
173,1474.715,255,255,255,148.653
174,289.723,255,255,255,63.907
175,1739.641,255,255,255,156.062
176,91.354,255,255,255,36.327
177,134.421,255,255,255,42.789
178,476.346,255,255,255,80.732
179,112.235,255,255,255,42.120
180,58.728,255,255,255,29.865
181,60.033,255,255,255,28.526
182,87.439,255,255,255,33.765
183,28.711,255,255,255,18.833
184,61.338,255,255,255,31.480
185,49.592,255,255,255,25.572
186,251.876,255,255,255,59.060
187,33.931,255,255,255,20.725
188,2324.307,255,255,255,189.827
189,44.372,255,255,255,25.018
190,26.101,255,255,255,19.110
191,796.085,255,255,255,110.319
192,44.372,255,255,255,25.295
193,31.321,255,255,255,21.395
194,44.372,255,255,255,23.679
195,40.457,255,255,255,23.287
196,257.096,255,255,255,66.746
197,27.406,255,255,255,17.494
198,332.790,255,255,255,76.277
199,194.454,255,255,255,51.536
200,40.457,255,255,255,22.341
201,86.134,255,255,255,34.988
202,165.742,255,255,255,47.359
203,31.321,255,255,255,20.725
204,35.237,255,255,255,22.733
205,152.692,255,255,255,46.412
206,2671.452,255,255,255,197.351
207,26.101,255,255,255,17.494
208,43.067,255,255,255,24.349
209,33.931,255,255,255,20.725
210,70.473,255,255,255,34.988
211,32.626,255,255,255,21.672
212,44.372,255,255,255,25.295
213,695.595,255,255,255,104.688
214,36.542,255,255,255,23.010
215,33.931,255,255,255,21.672
216,27.406,255,255,255,18.833
217,36.542,255,255,255,21.395
218,283.197,255,255,255,67.692
219,27.406,255,255,255,20.725
220,147.471,255,255,255,43.458
221,170.962,255,255,255,51.536
222,131.811,255,255,255,46.020
223,3314.845,255,255,255,225.877
224,612.072,255,255,255,93.379
225,48.287,255,255,255,23.957
226,79.608,255,255,255,31.757
227,20.881,255,255,255,19.110
228,28.711,255,255,255,18.833
229,82.219,255,255,255,34.042
230,44.372,255,255,255,23.957
231,3039.478,255,255,255,206.213
232,156.607,255,255,255,48.028
233,28.711,255,255,255,19.779
234,131.811,255,255,255,42.120
235,189.233,255,255,255,50.313
236,75.693,255,255,255,31.757
237,35.237,255,255,255,20.448
238,44.372,255,255,255,24.903
239,3284.829,255,255,255,215.237
240,67.863,255,255,255,30.419
241,186.623,255,255,255,54.098
242,28.711,255,255,255,18.833
243,37.847,255,255,255,23.287
244,60.033,255,255,255,28.526
245,110.930,255,255,255,39.950
246,46.982,255,255,255,24.626
247,169.657,255,255,255,47.636
248,24.796,255,255,255,17.494
249,4627.732,255,255,255,260.980
250,558.564,255,255,255,92.433
251,32.626,255,255,255,23.010
252,27.406,255,255,255,19.779
253,101.794,255,255,255,36.604
254,99.184,255,255,255,38.889
255,31.321,255,255,255,19.779
256,383.687,255,255,255,81.678
257,40.457,255,255,255,22.064
258,176.183,255,255,255,48.974
259,66.558,255,255,255,31.757
260,22.186,255,255,255,16.825
261,76.998,255,255,255,32.149
262,54.812,255,255,255,28.526
263,40.457,255,255,255,23.287
264,114.845,255,255,255,39.558
265,24.796,255,255,255,16.825
266,70.473,255,255,255,31.088
267,41.762,255,255,255,23.287
268,3933.442,255,255,255,237.024
269,26.101,255,255,255,18.163
270,26.101,255,255,255,20.056
271,91.354,255,255,255,35.658
272,118.760,255,255,255,44.128
273,23.491,255,255,255,18.441
274,108.320,255,255,255,36.996
275,5106.688,255,255,255,292.183
276,54.812,255,255,255,26.911
277,35.237,255,255,255,20.725
278,122.675,255,255,255,43.458
279,207.504,255,255,255,56.775
280,246.656,255,255,255,57.444
281,57.423,255,255,255,29.865
282,87.439,255,255,255,34.319
283,27.406,255,255,255,18.163
284,104.405,255,255,255,37.942
285,37.847,255,255,255,21.395
286,114.845,255,255,255,39.281
287,30.016,255,255,255,21.395
288,48.287,255,255,255,25.295
289,794.780,255,255,255,108.034
290,49.592,255,255,255,24.626
291,219.250,255,255,255,55.437
292,2574.878,255,255,255,192.896
293,36.542,255,255,255,20.725
294,37.847,255,255,255,22.341
295,92.659,255,255,255,37.273
296,58.728,255,255,255,27.188
297,227.080,255,255,255,55.160
298,31.321,255,255,255,19.779
299,76.998,255,255,255,34.711
300,1404.241,255,255,255,147.200
301,28.711,255,255,255,19.779
302,212.724,255,255,255,53.821
303,173.573,255,255,255,48.305
304,139.641,255,255,255,46.020
305,237.520,255,255,255,57.721
306,73.083,255,255,255,31.757
307,37.847,255,255,255,23.010
308,23.491,255,255,255,18.441
309,366.721,255,255,255,73.992
310,104.405,255,255,255,37.942
311,193.148,255,255,255,52.206
312,5546.493,255,255,255,304.601
313,3102.121,255,255,255,226.546
314,82.219,255,255,255,32.427
315,138.336,255,255,255,43.458
316,35.237,255,255,255,24.626
317,37.847,255,255,255,23.010
318,373.246,255,255,255,75.608
