 ,Area,Mean,Min,Max,Perim.
1,144.330,255,255,255,44.514
2,19.330,255,255,255,17.384
3,50.258,255,255,255,26.741
4,139.175,255,255,255,43.185
5,45.103,255,255,255,24.471
6,46.392,255,255,255,25.801
7,121.134,255,255,255,41.190
8,24.485,255,255,255,18.989
9,173.969,255,255,255,50.271
10,240.979,255,255,255,60.293
11,18.041,255,255,255,15.114
12,16.753,255,255,255,14.173
13,12.887,255,255,255,11.903
14,42.526,255,255,255,23.806
15,94.072,255,255,255,36.098
16,206.186,255,255,255,53.482
17,322.165,255,255,255,68.045
18,550.258,255,255,255,92.240
19,118.557,255,255,255,42.130
20,145.619,255,255,255,47.336
21,29.639,255,255,255,20.595
22,95.361,255,255,255,37.979
23,45.103,255,255,255,25.136
24,12.887,255,255,255,11.903
25,55.412,255,255,255,28.346
26,2880.155,255,255,255,210.556
27,114.691,255,255,255,39.309
28,14.175,255,255,255,13.508
29,78.608,255,255,255,32.498
30,134.021,255,255,255,42.909
31,179.124,255,255,255,50.936
32,15.464,255,255,255,15.114
33,25.773,255,255,255,19.930
34,90.206,255,255,255,35.823
35,275.773,255,255,255,63.504
36,32.216,255,255,255,20.595
37,1210.052,255,255,255,132.214
38,82.474,255,255,255,32.887
39,76.031,255,255,255,32.887
40,1198.454,255,255,255,135.975
41,279.639,255,255,255,65.774
42,36.082,255,255,255,23.806
43,50.258,255,255,255,25.411
44,377.577,255,255,255,75.407
45,38.660,255,255,255,21.925
46,1627.577,255,255,255,158.793
47,21.907,255,255,255,16.444
48,72.165,255,255,255,33.163
49,10.309,255,255,255,10.297
50,365.979,255,255,255,75.407
51,69.588,255,255,255,31.557
52,18.041,255,255,255,16.444
53,19.330,255,255,255,16.719
54,73.454,255,255,255,31.282
55,1152.062,255,255,255,131.938
56,135.309,255,255,255,45.730
57,1479.381,255,255,255,147.717
58,118.557,255,255,255,39.309
59,54.124,255,255,255,27.016
60,85.052,255,255,255,34.768
61,60.567,255,255,255,28.346
62,33.505,255,255,255,22.200
63,117.268,255,255,255,39.033
64,72.165,255,255,255,31.557
65,1087.629,255,255,255,130.219
66,74.742,255,255,255,31.557
67,1070.876,255,255,255,127.283
68,126.289,255,255,255,43.185
69,47.680,255,255,255,24.471
70,126.289,255,255,255,41.579
71,50.258,255,255,255,26.741
72,81.186,255,255,255,35.433
73,32.216,255,255,255,20.044
74,42.526,255,255,255,25.411
75,3260.309,255,255,255,221.128
76,154.639,255,255,255,47.336
77,103.093,255,255,255,39.974
78,279.639,255,255,255,63.228
79,1184.278,255,255,255,135.928
80,23.196,255,255,255,17.659
81,217.784,255,255,255,56.303
82,262.887,255,255,255,60.569
83,1863.402,255,255,255,168.311
84,2659.794,255,255,255,201.199
85,43.814,255,255,255,23.530
86,33.505,255,255,255,21.535
87,211.340,255,255,255,55.087
88,1600.515,255,255,255,154.803
89,20.619,255,255,255,15.503
90,79.897,255,255,255,32.498
91,443.299,255,255,255,83.158
92,19.330,255,255,255,16.054
93,16.753,255,255,255,14.173
94,1860.825,255,255,255,165.766
95,144.330,255,255,255,45.730
96,121.134,255,255,255,43.185
97,108.247,255,255,255,39.309
98,21.907,255,255,255,16.444
99,1083.763,255,255,255,124.462
100,14.175,255,255,255,14.173
101,42.526,255,255,255,24.860
102,57.990,255,255,255,28.346
103,363.402,255,255,255,75.131
104,224.227,255,255,255,58.963
105,157.216,255,255,255,47.336
106,842.784,255,255,255,114.715
107,185.567,255,255,255,50.271
108,467.784,255,255,255,82.883
109,29.639,255,255,255,19.930
110,41.237,255,255,255,23.530
111,65.722,255,255,255,30.617
112,117.268,255,255,255,40.914
113,96.649,255,255,255,37.314
114,60.567,255,255,255,27.957
115,69.588,255,255,255,29.952
116,2219.072,255,255,255,183.036
117,109.536,255,255,255,39.974
118,61.856,255,255,255,29.952
119,2751.289,255,255,255,204.799
120,12.887,255,255,255,12.568
121,48.969,255,255,255,26.351
122,239.691,255,255,255,59.239
123,115.979,255,255,255,39.584
124,30.928,255,255,255,21.260
125,204.897,255,255,255,56.028
126,36.082,255,255,255,22.865
127,101.804,255,255,255,39.584
128,27.062,255,255,255,18.049
129,211.340,255,255,255,57.358
130,14.175,255,255,255,12.843
131,33.505,255,255,255,20.319
132,32.216,255,255,255,20.595
133,99.227,255,255,255,37.703
134,88.918,255,255,255,35.433
135,67.010,255,255,255,29.287
136,14.175,255,255,255,12.843
137,148.196,255,255,255,44.125
138,11.598,255,255,255,11.903
139,25.773,255,255,255,18.324
140,86.340,255,255,255,36.487
141,41.237,255,255,255,24.471
142,27.062,255,255,255,18.324
143,239.691,255,255,255,58.574
144,36.082,255,255,255,20.595
145,48.969,255,255,255,24.471
146,39.948,255,255,255,23.806
147,271.907,255,255,255,65.109
148,5037.371,255,255,255,279.379
149,16.753,255,255,255,15.114
150,137.887,255,255,255,44.125
151,134.021,255,255,255,43.460
152,148.196,255,255,255,44.125
153,2019.330,255,255,255,177.279
154,94.072,255,255,255,35.708
155,1385.309,255,255,255,143.176
156,60.567,255,255,255,29.952
157,14.175,255,255,255,12.568
158,36.082,255,255,255,21.925
159,46.392,255,255,255,25.136
160,50.258,255,255,255,25.411
161,45.103,255,255,255,24.195
162,10.309,255,255,255,10.297
163,242.268,255,255,255,59.904
164,60.567,255,255,255,27.681
165,2070.876,255,255,255,177.165
166,621.134,255,255,255,95.726
167,118.557,255,255,255,40.363
168,2577.320,255,255,255,196.107
169,1828.608,255,255,255,165.376
170,27.062,255,255,255,18.989
171,1132.732,255,255,255,129.668
172,1583.763,255,255,255,152.808
173,1373.711,255,255,255,146.776
174,217.784,255,255,255,58.298
175,1626.289,255,255,255,153.473
176,57.990,255,255,255,27.681
177,137.887,255,255,255,46.006
178,2217.784,255,255,255,182.209
179,86.340,255,255,255,34.493
180,33.505,255,255,255,22.200
181,109.536,255,255,255,38.919
182,182.990,255,255,255,49.720
183,216.495,255,255,255,57.358
184,2505.155,255,255,255,189.799
185,2259.021,255,255,255,186.475
