 ,Area,Mean,Min,Max,Perim.
1,19.330,255,255,255,17.109
2,242.268,255,255,255,58.023
3,105.670,255,255,255,37.703
4,185.567,255,255,255,51.212
5,1827.320,255,255,255,166.155
6,37.371,255,255,255,23.530
7,14.175,255,255,255,14.838
8,74.742,255,255,255,32.498
9,846.649,255,255,255,113.775
10,1269.330,255,255,255,136.089
11,61.856,255,255,255,28.622
12,46.392,255,255,255,24.746
13,202.320,255,255,255,52.817
14,59.278,255,255,255,29.287
15,39.948,255,255,255,22.865
16,34.794,255,255,255,23.141
17,27.062,255,255,255,18.324
18,15.464,255,255,255,13.233
19,79.897,255,255,255,33.828
20,46.392,255,255,255,23.806
21,34.794,255,255,255,21.535
22,91.495,255,255,255,36.098
23,12.887,255,255,255,12.568
24,371.134,255,255,255,72.861
25,103.093,255,255,255,37.703
26,18.041,255,255,255,15.114
27,92.784,255,255,255,37.038
28,198.454,255,255,255,54.261
29,95.361,255,255,255,37.979
30,20.619,255,255,255,16.719
31,1484.536,255,255,255,151.868
32,87.629,255,255,255,35.547
33,279.639,255,255,255,64.834
34,2269.330,255,255,255,187.025
35,43.814,255,255,255,23.141
36,24.485,255,255,255,18.049
37,38.660,255,255,255,22.200
38,87.629,255,255,255,35.158
39,19.330,255,255,255,15.114
40,33.505,255,255,255,20.595
41,41.237,255,255,255,23.530
42,29.639,255,255,255,20.595
43,311.856,255,255,255,67.655
44,54.124,255,255,255,26.076
45,37.371,255,255,255,21.925
46,43.814,255,255,255,23.806
47,34.794,255,255,255,22.200
48,82.474,255,255,255,33.438
49,2612.113,255,255,255,199.593
50,1918.814,255,255,255,169.527
51,153.351,255,255,255,48.666
52,331.186,255,255,255,69.650
53,15.464,255,255,255,14.173
54,141.753,255,255,255,45.179
55,23.196,255,255,255,17.384
56,16.753,255,255,255,13.508
57,247.423,255,255,255,60.683
58,145.619,255,255,255,47.060
59,815.722,255,255,255,106.413
60,235.825,255,255,255,58.023
61,23.196,255,255,255,18.324
62,83.763,255,255,255,35.433
63,235.825,255,255,255,58.963
64,11.598,255,255,255,10.962
65,21.907,255,255,255,17.384
66,33.505,255,255,255,22.200
67,268.041,255,255,255,60.569
68,103.093,255,255,255,36.373
69,3293.814,255,255,255,224.729
70,235.825,255,255,255,58.963
71,87.629,255,255,255,34.768
72,18.041,255,255,255,15.779
73,83.763,255,255,255,35.433
74,159.794,255,255,255,49.882
75,11.598,255,255,255,12.843
76,122.423,255,255,255,39.974
77,103.093,255,255,255,38.368
78,197.165,255,255,255,52.817
79,32.216,255,255,255,19.654
80,33.505,255,255,255,21.260
81,364.691,255,255,255,70.866
82,27.062,255,255,255,20.319
83,42.526,255,255,255,22.865
84,43.814,255,255,255,25.136
85,60.567,255,255,255,27.681
86,37.371,255,255,255,20.595
87,61.856,255,255,255,29.287
88,99.227,255,255,255,38.254
89,1287.371,255,255,255,134.484
90,52.835,255,255,255,27.681
91,301.546,255,255,255,63.779
