 ,Area,Mean,Min,Max,Perim.
1,21,255,255,255,16.728
2,22,255,255,255,17.556
3,19,255,255,255,15.899
4,5205,255,255,255,274.735
5,25,255,255,255,18.728
6,179,255,255,255,49.113
7,25,255,255,255,18.728
8,12883,255,255,255,437.688
9,12520,255,255,255,425.688
10,34,255,255,255,22.142
11,13780,255,255,255,455.931
12,16214,255,255,255,485.144
13,13,255,255,255,14.142
14,87,255,255,255,33.213
15,14,255,255,255,13.899
16,86,255,255,255,34.385
17,7365,255,255,255,325.120
18,36,255,255,255,23.556
19,64,255,255,255,30.971
20,21,255,255,255,18.142
21,42,255,255,255,25.556
22,4876,255,255,255,262.836
23,15,255,255,255,13.314
24,12,255,255,255,11.899
25,13,255,255,255,14.142
26,4392,255,255,255,249.765
27,9100,255,255,255,359.161
28,6455,255,255,255,315.563
29,14706,255,255,255,465.872
30,59,255,255,255,27.799
31,3119,255,255,255,209.137
32,681,255,255,255,97.740
33,3390,255,255,255,222.108
34,827,255,255,255,106.811
35,25,255,255,255,19.314
36,662,255,255,255,94.912
37,33,255,255,255,21.556
38,57,255,255,255,26.971
39,412,255,255,255,75.012
40,4649,255,255,255,260.007
41,6367,255,255,255,299.220
42,7861,255,255,255,335.605
43,91,255,255,255,34.627
44,10508,255,255,255,390.676
45,3049,255,255,255,206.309
46,1551,255,255,255,146.125
47,8714,255,255,255,352.333
48,12,255,255,255,13.314
49,3687,255,255,255,226.208
50,312,255,255,255,64.770
51,122,255,255,255,41.456
52,9010,255,255,255,363.161
53,578,255,255,255,88.669
54,16381,255,255,255,491.772
55,13747,255,255,255,458.174
56,9113,255,255,255,363.990
57,1939,255,255,255,163.924
58,2398,255,255,255,183.581
59,9827,255,255,255,379.889
60,6696,255,255,255,308.534
61,2080,255,255,255,170.267
62,11134,255,255,255,402.576
63,66,255,255,255,30.142
64,16,255,255,255,14.728
65,54,255,255,255,27.799
66,8907,255,255,255,357.647
67,6260,255,255,255,301.806
68,312,255,255,255,66.770
69,20,255,255,255,16.142
70,7591,255,255,255,331.605
71,4555,255,255,255,255.279
72,95,255,255,255,35.456
73,12,255,255,255,11.657
74,9072,255,255,255,358.333
75,14459,255,255,255,466.659
76,410,255,255,255,74.426
77,5298,255,255,255,272.350
78,10258,255,255,255,383.061
79,6836,255,255,255,314.392
80,469,255,255,255,83.497
81,3945,255,255,255,234.451
82,186,255,255,255,49.698
83,10037,255,255,255,374.090
84,9526,255,255,255,367.061
85,145,255,255,255,43.456
86,236,255,255,255,56.770
87,12,255,255,255,13.314
88,13983,255,255,255,459.487
89,207,255,255,255,52.527
90,487,255,255,255,82.912
91,5933,255,255,255,296.735
92,5937,255,255,255,288.836
93,52,255,255,255,27.213
94,33,255,255,255,22.728
95,92,255,255,255,37.213
96,21,255,255,255,16.728
97,306,255,255,255,63.941
98,267,255,255,255,61.355
99,1879,255,255,255,160.267
100,2833,255,255,255,208.167
101,11453,255,255,255,401.546
102,221,255,255,255,55.355
103,885,255,255,255,112.468
104,10042,255,255,255,378.434
105,1223,255,255,255,130.711
106,108,255,255,255,39.456
107,153,255,255,255,47.556
108,15,255,255,255,14.485
109,14,255,255,255,13.314
110,32,255,255,255,22.385
