 ,Area,Mean,Min,Max,Perim.
1,4321.064,255,255,255,258.794
2,163.960,255,255,255,46.438
3,29.694,255,255,255,20.614
4,50.350,255,255,255,26.766
5,511.246,255,255,255,88.445
6,19.365,255,255,255,14.852
7,234.967,255,255,255,56.193
8,165.251,255,255,255,46.438
9,21.947,255,255,255,16.459
10,120.065,255,255,255,40.286
11,3582.597,255,255,255,229.870
12,3323.101,255,255,255,219.563
13,37.440,255,255,255,22.886
14,37.440,255,255,255,21.669
15,55.514,255,255,255,29.038
16,347.286,255,255,255,70.655
17,77.462,255,255,255,32.527
18,10.328,255,255,255,10.307
19,2100.499,255,255,255,172.735
20,800.436,255,255,255,108.118
21,223.347,255,255,255,58.352
22,4252.639,255,255,255,246.604
23,2387.107,255,255,255,189.859
24,69.715,255,255,255,30.921
25,232.385,255,255,255,58.076
26,8159.284,255,255,255,352.288
27,1210.982,255,255,255,133.942
28,5792.833,255,255,255,285.902
29,43.895,255,255,255,23.827
30,21.947,255,255,255,15.793
31,71.006,255,255,255,33.193
32,334.376,255,255,255,71.045
33,73.588,255,255,255,32.252
34,228.512,255,255,255,55.803
35,10.328,255,255,255,11.248
36,7269.767,255,255,255,328.460
37,2212.818,255,255,255,183.432
38,28.403,255,255,255,19.007
39,400.218,255,255,255,74.535
40,4039.620,255,255,255,241.898
41,7982.413,255,255,255,337.712
42,533.194,255,255,255,89.662
43,40.022,255,255,255,21.945
44,37.440,255,255,255,21.279
45,3240.475,255,255,255,215.408
46,315.010,255,255,255,65.835
47,73.588,255,255,255,32.917
48,453.150,255,255,255,80.962
49,56.805,255,255,255,27.707
50,131.685,255,255,255,43.890
51,11089.913,255,255,255,399.505
52,37.440,255,255,255,23.162
53,10514.115,255,255,255,392.964
54,18.074,255,255,255,15.793
55,14699.621,255,255,255,466.833
56,29.694,255,255,255,19.672
57,435.076,255,255,255,77.748
58,23.238,255,255,255,16.459
59,12014.287,255,255,255,418.008
60,169.124,255,255,255,47.769
61,1639.603,255,255,255,155.174
62,1083.171,255,255,255,126.849
63,2828.638,255,255,255,200.832
64,482.844,255,255,255,82.293
65,58.096,255,255,255,27.707
66,5060.822,255,255,255,269.329
67,2840.257,255,255,255,206.090
68,41.313,255,255,255,23.552
69,6499.025,255,255,255,307.228
70,139.431,255,255,255,44.831
71,11.619,255,255,255,10.972
72,3888.570,255,255,255,239.235
73,197.527,255,255,255,50.983
74,1944.285,255,255,255,170.853
75,210.437,255,255,255,55.138
76,42.604,255,255,255,23.162
77,194.945,255,255,255,51.648
78,113.610,255,255,255,38.793
79,4487.606,255,255,255,252.480
80,526.739,255,255,255,86.173
81,10374.684,255,255,255,397.394
82,118.774,255,255,255,41.617
83,356.323,255,255,255,70.104
84,307.264,255,255,255,65.835
85,191.072,255,255,255,51.924
86,16.783,255,255,255,14.186
87,3113.955,255,255,255,215.018
88,299.518,255,255,255,63.562
89,59.387,255,255,255,27.707
90,236.258,255,255,255,59.017
91,8134.754,255,255,255,341.477
92,50.350,255,255,255,25.434
93,63.260,255,255,255,28.097
94,105.864,255,255,255,36.797
95,162.669,255,255,255,48.045
96,325.339,255,255,255,66.776
97,351.159,255,255,255,70.769
98,3715.573,255,255,255,232.028
99,8683.440,255,255,255,354.170
100,2407.763,255,255,255,194.404
101,38.731,255,255,255,24.493
102,15.492,255,255,255,14.186
103,21.947,255,255,255,17.400
104,40.022,255,255,255,22.221
105,6544.210,255,255,255,309.225
106,41.313,255,255,255,21.945
107,83.917,255,255,255,34.134
108,8980.376,255,255,255,362.595
109,32.276,255,255,255,19.948
110,6013.599,255,255,255,295.429
111,78.753,255,255,255,33.193
112,15.492,255,255,255,14.186
113,15.492,255,255,255,13.521
114,40.022,255,255,255,23.552
115,10954.355,255,255,255,396.567
116,2376.779,255,255,255,188.690
117,50.350,255,255,255,26.100
118,11.619,255,255,255,10.972
119,12756.627,255,255,255,441.950
120,8305.170,255,255,255,358.164
121,95.536,255,255,255,35.465
122,7043.838,255,255,255,323.525
123,4732.901,255,255,255,260.239
124,54.223,255,255,255,26.100
125,10823.961,255,255,255,395.902
126,12976.102,255,255,255,436.026
127,32.276,255,255,255,20.614
128,6799.834,255,255,255,323.801
129,7813.289,255,255,255,337.160
130,5899.989,255,255,255,287.004
131,303.391,255,255,255,67.717
132,2987.434,255,255,255,212.356
133,3652.312,255,255,255,235.632
134,21.947,255,255,255,17.676
135,43.895,255,255,255,24.493
136,6428.018,255,255,255,308.855
137,74.880,255,255,255,33.193
138,46.477,255,255,255,24.883
139,224.639,255,255,255,58.076
140,10931.117,255,255,255,401.664
141,51.641,255,255,255,27.041
142,104.573,255,255,255,37.462
143,1230.348,255,255,255,132.725
144,4166.141,255,255,255,247.384
145,5764.431,255,255,255,290.608
146,111.028,255,255,255,40.010
147,108.446,255,255,255,38.014
148,1383.980,255,255,255,140.094
149,17987.864,255,255,255,511.502
150,153.632,255,255,255,47.104
151,18382.918,255,255,255,516.874
152,7894.624,255,255,255,337.873
153,271.115,255,255,255,65.169
154,25.821,255,255,255,19.007
155,61.969,255,255,255,28.372
156,40.022,255,255,255,22.886
157,139.431,255,255,255,43.224
158,5534.628,255,255,255,283.239
159,143.304,255,255,255,45.497
160,8488.496,255,255,255,353.229
161,209.146,255,255,255,52.980
162,7231.036,255,255,255,322.033
163,132.976,255,255,255,42.559
164,34.858,255,255,255,21.945
165,5173.141,255,255,255,270.546
166,43.895,255,255,255,25.159
167,5650.821,255,255,255,284.066
168,19.365,255,255,255,15.793
169,764.287,255,255,255,103.297
170,3390.234,255,255,255,222.387
171,2938.375,255,255,255,206.042
172,2783.452,255,255,255,206.318
173,1445.949,255,255,255,144.249
174,176.871,255,255,255,49.376
175,28.403,255,255,255,19.007
176,4705.790,255,255,255,258.632
177,9727.880,255,255,255,386.650
178,1855.204,255,255,255,166.308
179,13332.425,255,255,255,449.480
180,15203.121,255,255,255,473.374
181,9339.282,255,255,255,368.471
182,482.844,255,255,255,84.290
183,7830.072,255,255,255,342.969
184,54.223,255,255,255,26.100
185,8984.249,255,255,255,365.533
